Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24
663.5319554178202,701.4734498450488,701.4734498450488,665.1637166494507,265.474310305168,264.26396170736564,262.7549831255415,701.4734498450488,662.4443894698264,662.4443894698264,617.0038452289336,662.4443894698263,617.0038452289346,612.7549831255433,617.0038452289346,616.5530800868846,662.8951546118764,617.0038452289336,617.0038452289346,617.0038452289336,613.7181920068281,670.2809369001103,375.6465193552435,401.4734498450483
1000.0,862.7994414687155,862.7994414687155,862.7994414687155,862.7994414687155,912.7994414687155,788.1389855504167,862.7994414687155,862.7994414687155,862.7994414687155,912.7994414687155,862.7994414687155,912.7994414687154,862.7994414687155,912.7994414687154,912.7994414687155,862.7994414687155,912.7994414687155,912.7994414687154,912.7994414687155,912.7994414687155,734.5538282138745,665.8343003066642,374.2536588411886
1000.0,956.3464324710776,956.346432471079,956.3464324710789,956.3464324710791,1000.0,956.3464324710786,1000.0,956.346432471079,956.346432471079,1000.0,956.3464324710785,1000.0,1000.0,1000.0,1000.0,906.3464324710823,994.3482259085914,1000.0,956.3464324710776,992.9668920137732,321.89918078376337,395.61870869097334,354.29333216117345
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,369.134344672434,292.1361381099479,335.5156785672522,350.51567856725234,370.3817513647889,292.86386189005225,362.86386189005196
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,671.1740916613999,671.1740916613998,671.1740916613999,410.0,405.41504560194585,352.55542555621815,391.17409166139987,341.17409166139987,371.17409166139987,351.30801886386314,428.82590833860013,358.82590833860013
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,319.50230127378853,270.0826531242656,376.94687571757044,324.9173468757346,340.6763929351884,355.67639293518846,340.67639293518846,300.6763929351887,355.2968699054615
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,687.8795230297269,687.8795230297271,407.8795230297269,412.1204769702731,407.87952302972695,407.8795230297269,393.294568631673,332.120476970273,335.8499941878911,387.8795230297269,372.12047697027316,357.1204769702731,372.1204769702731,412.1204769702735,357.50000000000006
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,277.36275421466127,307.6372457853388,277.36275421466127,277.36275421466127,277.36275421466127,387.63724578533885,383.90772856772077,277.3627542146613,277.36275421466127,265.7422946719657,307.6372457853388,284.99999999999994,347.6372457853388
1000.0,1000.0,708.7704827823819,708.7704827823819,708.7704827823819,708.7704827823819,708.7704827823819,708.7704827823819,708.7704827823819,708.7704827823819,708.7704827823819,358.770482782382,358.7704827823819,276.22951721761797,358.770482782382,341.22951721761797,278.770482782382,282.5,358.770482782382,358.7704827823821,338.9111221052602,358.7704827823821,383.59227143227935,318.7704827823823
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,387.6816048876423,305.14063932287837,322.6816048876423,385.1406393228783,381.41112210526035,290.1406393228783,301.76970815780663,325.0000000000001,305.1406393228781,282.50339353753964,335.1406393228781
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,409.04482625965755,419.0448262596575,395.8145344174642,415.67389509458576,438.31114087992444,385.67389509458553
