c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
9.940048552208191e7,1112.0,0.0,1607.04,2260.0825,650.5,0.0,100.0,0.0,100.0,196.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510.33,1112.0,695.5,1607.04,0.0,0.0,100.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,139.99999999999966,100.0,39.99999999999966,0.0
0.0,1112.0,695.5,0.0,1138.96,650.5,0.0,100.0,50.0,0.0,100.0,50.0,0.0,0.0,0.0,20.057628964866296,20.057628964866296,0.0,0.0
1510.33,1112.0,0.0,1607.04,0.0,650.5,100.0,100.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,30.139859304153333,0.0,30.139859304153333,0.0
0.0,1112.0,695.5,0.0,1138.96,951.35783545521,0.0,100.0,50.0,0.0,100.0,73.82088958473554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510.33,1566.5,0.0,3073.0995682023477,0.0,0.0,100.0,140.0,0.0,186.34916241156492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510.33,1112.0,0.0,0.0,1138.96,650.5,100.0,100.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,150.14226958658503,50.14226958658503,0.0,100.0
1510.33,1112.0,695.5,1607.04,0.0,0.0,100.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,193.39637932586857,100.0,93.39637932586857,0.0
2625.11125,1566.5,1096.2,0.0,2312.585136349999,650.5,170.0,140.0,80.0,0.0,200.40365999999995,50.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0
1510.33,2034.1999999999998,1502.5,1607.04,0.0,650.5,100.0,180.0,110.0,100.0,0.0,50.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
1510.33,1566.5,1096.2,2783.2268750000003,2192.2239221,1030.0,100.0,140.0,80.0,170.0,190.30836,80.0,0.0,0.0,0.0,160.09529999999995,100.0,60.09529999999995,0.0
1510.33,1112.0,695.5,4039.916875000001,3040.0395571,0.0,100.0,100.0,50.0,240.0,260.30836,0.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
1510.33,1337.6,695.5,0.0,3916.9176921,1232.7770199999973,100.0,120.0,50.0,0.0,330.30836,95.9040799999998,0.0,0.0,0.0,200.0,100.0,100.0,0.0
0.0,1798.7,695.5,1607.04,4166.46,1030.0,0.0,160.0,50.0,100.0,350.0,80.0,0.0,0.0,0.0,42.62730888888905,0.0,42.62730888888905,0.0
1510.33,2273.0,0.0,1607.04,3282.1974999999998,650.5,100.0,200.0,0.0,100.0,280.0,50.0,0.0,0.0,0.0,224.6841400018493,24.6841400018493,100.0,100.0
1510.33,2010.3114032220824,2052.5,1607.04,4166.46,0.0,100.0,177.99928000184946,150.0,100.0,350.0,0.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
2490.3288804415342,1543.4917200212687,1639.0,1607.04,4166.46,1931.5,162.0007199963011,137.99928000184946,120.0,100.0,350.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510.33,1798.7,1639.0,2641.8187886774986,4166.46,1542.3999999999999,100.0,160.0,120.0,161.9948199999999,350.0,120.0,0.0,0.0,0.0,141.35542000000032,41.35542000000032,100.0,0.0
2625.11125,2273.0,2052.5,3889.6686522274986,4166.46,1931.5,170.0,200.0,150.0,231.9948199999999,350.0,150.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
1510.33,1798.7,1639.0,2641.8187886774986,3282.1974999999998,1542.3999999999999,100.0,160.0,120.0,161.9948199999999,280.0,120.0,0.0,0.0,0.0,89.88090000000011,89.88090000000011,0.0,0.0
2625.11125,2273.0,1231.1,3889.6686522274986,0.0,1931.5,170.0,200.0,90.0,231.9948199999999,0.0,150.0,0.0,0.0,0.0,189.47998000000007,100.0,89.47998000000007,0.0
1510.33,2273.0,828.8,0.0,3961.2032640499992,0.0,100.0,200.0,60.0,0.0,333.80297999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2075.1488031200006,695.5,2783.2268750000003,0.0,650.5,0.0,183.42954800000007,50.0,170.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510.33,0.0,0.0,1607.04,2272.005,0.0,100.0,0.0,0.0,100.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
