c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
1514.0537179130422,2.3608455054579585,0.0,18.545416666666647,17.17749999999998,0.0,367.9166666666667,125.80918153307775,0.0,367.9166666666667,367.9166666666667,17.916666666666686,17.916666666666686,0.0,39.81481481481486,135.83333333333337,0.0,117.91666666666669,0.0
0.0,0.0,0.0,15.42124999999998,13.089166666666646,0.0,0.0,0.0,0.0,232.08333333333331,182.08333333333331,0.0,0.0,0.0,0.0,17.916666666666686,0.0,0.0,0.0
0.0,0.0,0.0,15.42124999999998,13.089166666666646,0.0,0.0,0.0,0.0,232.08333333333331,182.08333333333331,0.0,0.0,0.0,0.0,17.916666666666686,0.0,0.0,0.0
0.0,0.0,0.0,15.42124999999998,13.089166666666646,0.0,0.0,0.0,0.0,232.08333333333331,182.08333333333331,0.0,0.0,0.0,0.0,17.916666666666686,0.0,0.0,0.0
0.0,0.0,0.0,15.42124999999998,13.089166666666646,0.0,0.0,0.0,0.0,232.08333333333331,182.08333333333331,0.0,0.0,0.0,0.0,17.916666666666686,0.0,0.0,0.0
0.0,0.0,0.0,19.369583333333317,13.089166666666646,0.0,0.0,0.0,0.0,403.75000000000006,182.08333333333331,0.0,0.0,117.91666666666669,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,39.90666666666665,0.0,0.0,17.916666666666686,17.916666666666686,17.916666666666686,1296.6666666666667,17.916666666666686,17.916666666666686,88.20833333333333,0.0,35.83333333333337,371.66666666666674,117.91666666666669,117.91666666666669,117.91666666666669
0.0,0.0,0.0,21.659999999999975,0.0,0.0,0.0,0.0,0.0,503.33333333333314,17.916666666666686,0.0,38.04166666666661,0.0,0.0,135.83333333333337,117.91666666666669,0.0,0.0
0.0,0.0,0.0,18.784999999999975,0.0,0.0,0.0,0.0,0.0,378.33333333333314,0.0,17.916666666666686,20.124999999999922,0.0,0.0,135.83333333333337,117.91666666666669,0.0,0.0
0.0,0.0,0.0,17.96083333333331,0.0,0.0,17.916666666666686,0.0,0.0,342.4999999999998,17.916666666666686,17.916666666666686,2.2083333333332362,0.0,0.0,135.83333333333337,117.91666666666669,0.0,0.0
0.0,0.0,0.0,19.540822853979158,0.0,0.0,0.0,0.0,0.0,411.19519654981934,0.0,0.0,0.0,0.0,0.0,135.83333333333337,117.91666666666669,0.0,0.0
0.0,0.0,0.0,15.42124999999998,0.0,0.0,0.0,0.0,0.0,232.08333333333331,0.0,0.0,0.0,0.0,0.0,58.65366157761116,0.0,40.736994910944475,0.0
0.0,0.0,0.0,16.123049117048257,0.0,0.0,0.0,0.0,0.0,262.5963384223888,0.0,0.0,0.0,0.0,0.0,135.83333333333337,117.91666666666669,0.0,0.0
0.0,0.0,0.0,15.42124999999998,0.0,0.0,0.0,0.0,0.0,232.08333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,15.42124999999998,0.0,0.0,0.0,0.0,0.0,232.08333333333331,0.0,0.0,0.0,0.0,0.0,152.9788795866882,117.91666666666669,0.0,17.145546253354837
0.0,0.0,0.0,17.305405181745456,0.0,0.0,17.916666666666686,0.0,0.0,314.0031238440062,17.916666666666686,0.0,0.0,0.0,0.0,135.83333333333337,117.91666666666669,0.0,0.0
0.0,0.0,0.0,15.42124999999998,13.089166666666646,0.0,0.0,0.0,0.0,232.08333333333331,182.08333333333331,0.0,0.0,0.0,0.0,92.91666666666669,75.0,0.0,0.0
0.0,0.0,0.0,15.42124999999998,13.089166666666646,0.0,0.0,0.0,0.0,232.08333333333331,182.08333333333331,0.0,0.0,0.0,0.0,17.916666666666686,0.0,0.0,0.0
0.0,0.0,0.0,15.42124999999998,13.089166666666646,0.0,0.0,0.0,0.0,232.08333333333331,182.08333333333331,0.0,0.0,0.0,0.0,17.916666666666686,0.0,0.0,0.0
0.0,0.0,0.0,15.42124999999998,13.089166666666646,0.0,0.0,0.0,0.0,232.08333333333331,182.08333333333331,0.0,0.0,0.0,0.0,17.916666666666686,0.0,0.0,0.0
0.0,0.0,0.0,15.42124999999998,13.089166666666646,0.0,0.0,0.0,0.0,232.08333333333331,182.08333333333331,0.0,0.0,0.0,0.0,16.86035900573603,0.0,0.0,0.0
0.0,0.0,0.0,15.42124999999998,13.089166666666646,0.0,0.0,0.0,0.0,232.08333333333331,182.08333333333331,0.0,0.0,0.0,0.0,17.916666666666686,0.0,0.0,0.0
0.0,0.0,0.0,15.42124999999998,13.089166666666646,0.0,0.0,0.0,0.0,232.08333333333331,182.08333333333331,0.0,0.0,0.0,0.0,17.916666666666686,0.0,0.0,0.0
0.0,0.0,0.0,15.42124999999998,13.089166666666646,0.0,0.0,0.0,0.0,232.08333333333331,182.08333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
