Column1,Column2,Column3,Column4
500.0,500.0,109.61121247802639,109.61121247802639
500.0,500.0,500.0,137.93701341744128
109.56252765790424,109.56252765790414,109.56252765790414,109.56252765790414
500.0,129.35015850789006,129.35015850789006,129.35015850789006
