Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,50.0,50.0,50.0,50.0
1000.0,1000.0,1000.0,1000.0,1000.0,100.0,46.8637803590683,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,1000.0,1000.0,993.1362196409314,734.8805490645051,783.6572601205584,993.1362196409317,170.0,170.0,170.0
1000.0,1000.0,1000.0,68.76089907983783,127.02020202020361,127.02020202020486,68.7608990798376,150.0,150.0,150.0
1000.0,0.0,97.09335899903647,14.193962393737763,45.11945093549491,55.25207464698505,27.534125234607927,95.0,100.0,100.0
1000.0,920.0,822.9066410009635,822.9066410009635,831.1111111111111,831.1111111111111,822.9066410009635,825.0,50.0,50.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.00000000000003,150.0
1000.0,831.1111111111111,783.2044701101477,775.0000000000001,775.0,820.0,820.0,825.1111111111113,740.0,246.25000000000023
315.3703703703704,350.0,349.423810762534,350.0,350.0,350.0,350.0,350.0,350.0,208.74999999999957
1000.0,1000.0,598.578637948078,909.0909090909091,909.0909090909075,909.0909090909063,915.0341252346079,925.0,260.0,254.86111111111174
1000.0,1000.0,321.42136205192196,199.47856967905255,280.9090909090925,280.9090909090937,230.03412523460793,265.0,280.0,320.13888888888823
1000.0,1000.0,460.57618923746605,94.47856967905255,200.0,200.0,200.0,200.0,355.00000000000006,350.0
1000.0,1000.0,1000.0,377.02020202020196,220.0,220.0,220.0,220.0,220.0000000000001,220.0
1000.0,1000.0,1000.0,512.020202020202,372.9943214803194,350.0,350.0,350.0,375.5555555555556,373.8888888888889
1000.0,1000.0,1000.0,1000.0,152.0056785196806,185.76229758631223,171.3678952750085,185.5,149.4444444444444,151.1111111111111
1000.0,350.0,350.0,350.0,334.1054325914305,349.5865159384866,339.0,344.99999999999983,350.0,350.0
1000.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
1000.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
1000.0,1000.0,1000.0,905.0,1000.0,100.0,100.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
191.84210526315724,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,250.0,250.0,250.0
