c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
2063.54875,2034.1999999999998,695.5,2191.2381250000003,4089.0169444444446,1931.5,135.0,180.0,50.0,135.0,343.8888888888889,150.0,0.0,0.0,0.0,161.1111111111111,161.1111111111111,0.0,0.0
1510.33,1798.7,695.5,1607.04,3645.4794444444447,4.404126509097219e6,100.0,160.0,50.0,100.0,308.8888888888889,0.0,0.0,0.0,0.0,600.0,300.0,300.0,0.0
1510.33,1566.5,0.0,1607.04,3722.9224999999997,650.5,100.0,140.0,0.0,100.0,315.0,50.0,0.0,0.0,0.0,405.0,105.0,300.0,0.0
1510.33,1337.6,2052.5,1671.950902777778,4166.46,0.0,100.0,120.0,150.0,103.88888888888891,350.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,0.0
1510.33,1112.0,1845.3500000000001,1607.04,4166.46,790.833333333333,100.0,100.0,135.0,100.0,350.0,61.111111111111086,0.0,0.0,0.0,300.0,0.0,0.0,300.0
1510.33,1337.6,2052.5,1607.04,4166.46,980.4166666666663,100.0,120.0,150.0,100.0,350.0,76.11111111111109,0.0,0.0,0.0,315.2777777777778,15.277777777777828,300.0,0.0
1510.33,1566.5,2052.5,1607.04,3722.9224999999997,1171.6666666666663,100.0,140.0,150.0,100.0,315.0,91.11111111111109,0.0,0.0,0.0,313.8888888888889,13.888888888888914,0.0,300.0
1510.33,1337.6,1983.4500000000016,2191.2381250000003,4166.46,0.0,100.0,120.0,145.0000000000001,135.0,350.0,0.0,0.0,0.0,0.0,249.9999999999999,0.0,249.9999999999999,0.0
1510.33,1112.0,1776.3000000000015,0.0,4166.46,1542.3999999999985,100.0,100.0,130.0000000000001,0.0,350.0,119.99999999999989,0.0,0.0,0.0,300.0,0.0,300.0,0.0
0.0,1112.0,1570.7500000000016,2191.2381250000003,3722.9224999999997,1349.3499999999985,0.0,100.0,115.00000000000011,135.0,315.0,104.99999999999989,0.0,0.0,0.0,130.0,130.0,0.0,0.0
1510.33,1112.0,0.0,1607.04,0.0,1157.4999999999986,100.0,100.0,0.0,100.0,0.0,89.99999999999989,0.0,0.0,0.0,460.0000000000001,160.0000000000001,300.0,0.0
1510.33,1112.0,695.5,0.0,1138.96,966.2499999999985,100.0,100.0,50.0,0.0,100.0,74.99999999999989,0.0,0.0,0.0,300.0,0.0,300.0,0.0
0.0,1337.6,695.5,1607.04,1312.1725,0.0,0.0,120.0,50.0,100.0,115.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,0.0
1510.33,1112.0,0.0,0.0,1543.1225,1931.5,100.0,100.0,0.0,0.0,135.0,150.0,0.0,0.0,0.0,125.0,125.0,0.0,0.0
0.0,1224.8,1096.2,1607.04,1138.96,0.0,0.0,110.0,80.0,100.0,100.0,0.0,0.0,0.0,0.0,260.0,260.0,0.0,0.0
1510.33,1451.5,895.45,0.0,1543.1225,650.5,100.0,130.0,65.0,0.0,135.0,50.0,0.0,0.0,0.0,300.0,0.0,300.0,0.0
0.0,1681.5,695.5,1607.04,1950.0974999999999,650.5,0.0,150.0,50.0,100.0,170.0,50.0,0.0,0.0,0.0,390.0,90.0,300.0,0.0
1668.3925,1915.9,695.5,1607.04,2367.3849999999998,0.0,110.0,170.0,50.0,100.0,205.0,0.0,0.0,0.0,0.0,448.88888888888914,0.0,300.0,148.88888888888914
2221.61125,2153.6,0.0,2191.2381250000003,2790.2974999999997,650.5,145.0,190.0,0.0,135.0,240.0,50.0,0.0,0.0,0.0,340.0,300.0,40.0,0.0
2794.29875,1915.9,895.45,2783.2268750000003,3220.71,0.0,180.0,170.0,65.0,170.0,275.0,0.0,0.0,0.0,0.0,440.0,300.0,140.0,0.0
2221.61125,1681.5,695.5,2191.2381250000003,2790.2974999999997,650.5,145.0,150.0,50.0,135.0,240.0,50.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0
1668.3925,1451.5,0.0,1607.04,3220.71,650.5,110.0,130.0,0.0,100.0,275.0,50.0,0.0,0.0,0.0,580.0,300.0,280.0,0.0
1905.48625,1224.8,695.5,2191.2381250000003,3659.56,0.0,125.0,110.0,50.0,135.0,310.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0
1557.74875,1451.5,695.5,2783.2268750000003,4103.0975,1931.5,103.0,130.0,50.0,170.0,345.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
