Column1
22913.38047966605
24000.0
24000.0
23732.222222222223
23711.11111111111
22676.74008874876
22676.87222222223
22801.97390898773
21852.525431111124
21928.455888381977
21082.622222222235
21153.248229981742
20973.248229981742
21017.053913975273
20951.152272621533
21015.666666666668
20880.311111111114
21015.606416275437
21202.222222222223
21022.436884067698
