Column1
11137.5
10939.325340014317
10094.722222222223
10133.611111111111
10106.111111111111
9866.111111111111
9679.722222222223
9668.611111111111
9653.611111111111
9646.481481481482
9646.111111111111
9613.43567251462
9594.861111111111
9603.611111111111
