Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,900.0,900.0,899.9999999999998,900.0,950.0,950.0000000000001,950.0,900.0
1000.0,1000.0,1000.0,1000.0,981.1111111110984,952.9166666666665,1000.0,958.0555555555555,950.0,950.0,950.0,1000.0
1000.0,1000.0,1000.0,1000.0,920.0000000000066,920.0000000000095,920.0,983.0555555555555,920.0000000000001,931.1111111111111,970.0000000000003,969.9999999999995
1000.0,1000.0,1000.0,997.5833373132306,950.0000000000064,916.4583333333333,931.4583333333335,850.0,950.0,950.0,900.0,900.0
1000.0,1000.0,1000.0,963.5277737978805,1000.0,1000.0,999.9999999999997,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,900.0,900.0000000000001,900.0,900.0,900.0,900.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,904.0277777777777,900.0,900.0,900.0,900.0000000000002
1000.0,1000.0,1000.0,1000.0,1000.0,900.0,899.9999999999999,880.9722222222223,850.0000000000001,850.0000156228348,850.0,850.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,804.0277777777777,826.1111111111111,800.0000000000001,800.0000000000018,812.5694444444446
1000.0,950.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,891.1111111111111,1000.0,980.0,980.0,980.0,991.1111111111111,980.0,980.0,980.0,980.0,980.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,799.9999999999926,800.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,850.0,850.0,800.0,900.0,850.0000000000006,863.5416666666667
1000.0,1000.0,1000.0,1000.0,1000.0,949.9999999999999,900.0,900.0,950.0,849.9999999999995,891.1111111111113,849.9999999999999
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,900.0,950.0,950.0000000000024
1000.0,1000.0,1000.0,964.804237805884,1000.0,1000.0,949.9999999999998,1000.0,950.0000000000002,1000.0,949.9999999999998,949.9999999999999
1000.0,1000.0,850.0000000000077,820.0,800.0,903.1944444444446,949.9999999999999,929.9999999999999,950.0,895.5555555555593,949.9999999999999,945.000000000001
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,950.0,949.9999999999999,950.0,950.0
1000.0,1000.0,1000.0,1000.0,1000.0,950.0000000000073,900.0000000000003,950.0,900.0000000000002,914.9999887370253,900.0000000000001,900.0
1000.0,1000.0,1000.0,1000.0,1000.0,950.0,1000.0,950.0000000000001,1000.0,1000.0,1000.0,1000.0
