c[1],c[2],c[3],c[4],c[5],c[6],c[7],c[8],c[9],c[10],c[11],c[12],c[13],c[14],c[15],c[16],c[17],c[18],p[1],p[2],p[3],p[4],p[5],p[6],p[7],p[8],p[9],p[10],p[11],p[12],p[13],p[14],p[15],p[16],p[17],p[18],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
1123.9289583333332,2.4428496774153616e7,296.64833333333337,0.0,0.0,271.1316666666667,0.0,304.49666666666667,296.64833333333337,1114.6300625000001,789.72125,271.1316666666667,1042.5560416666667,2577.4966666666664,296.64833333333337,0.0,0.0,271.1316666666667,77.31481481481481,0.0,22.166666666666668,0.0,0.0,22.166666666666668,0.0,27.833333333333332,22.166666666666668,72.16666666666667,72.16666666666667,22.166666666666668,72.16666666666667,227.83333333333334,22.166666666666668,0.0,0.0,22.166666666666668,27.833333333333332,0.0,61.85185185185185,27.833333333333332,0.0,0.0,0.0
0.0,770.2066666666666,0.0,1114.6300625000001,1128.5465908833303,0.0,1042.5560416666667,770.2066666666666,0.0,0.0,0.0,0.0,0.0,2577.4966666666664,0.0,1114.6300625000001,789.72125,333.7216666666667,0.0,72.16666666666667,0.0,72.16666666666667,101.50854507180459,0.0,72.16666666666667,72.16666666666667,2.0154477431812694,0.0,0.0,2.14267385168078,0.0,227.83333333333334,0.0,72.16666666666667,72.16666666666667,27.833333333333332,0.0,0.0,0.0,27.833333333333332,0.0,0.0,0.0
1042.5560416666667,0.0,296.64833333333337,0.0,0.0,271.1316666666667,0.0,0.0,296.64833333333337,1114.6300625000001,4326.225833333335,271.1316666666667,1042.5560416666667,0.0,296.64833333333337,0.0,324.8845833333333,271.1316666666667,72.16666666666667,0.0,22.166666666666668,0.0,2.196356940882488,22.166666666666668,0.0,0.0,22.166666666666668,72.16666666666667,364.80364305911763,22.166666666666668,72.16666666666667,0.0,22.166666666666668,0.0,27.833333333333332,22.166666666666668,0.0,0.0,0.0,27.833333333333332,0.0,0.0,0.0
0.0,2577.4966666666664,0.0,1114.6300625000001,789.72125,0.0,1042.5560416666667,0.0,0.0,0.0,0.0,271.1316666666667,0.0,770.2066666666666,0.0,1114.6300625000001,789.72125,0.0,0.0,227.83333333333334,0.0,72.16666666666667,72.16666666666667,0.0,72.16666666666667,0.0,0.0,0.0,0.0,22.166666666666668,1.4539122864294263,72.16666666666667,0.0,72.16666666666667,72.16666666666667,0.0,0.0,0.0,0.0,47.71275438023706,19.879421046903726,0.0,0.0
4965.316458333606,0.0,296.64833333333337,0.0,0.0,271.1316666666667,0.0,770.2066666666666,296.64833333333337,1114.6300625000001,789.72125,0.0,1042.5560416666667,0.0,296.64833333333337,0.0,0.0,271.1316666666667,303.72222222223644,0.0,22.166666666666668,0.0,0.0,22.166666666666668,0.0,72.16666666666667,22.166666666666668,72.16666666666667,72.16666666666667,0.0,72.16666666666667,0.0,22.166666666666668,0.0,0.0,22.166666666666668,0.0,0.0,0.0,27.833333333333332,0.0,0.0,0.0
0.0,770.2066666666666,0.0,1114.6300625000001,789.72125,271.1316666666667,1042.5560416666667,0.0,356.545,0.0,0.0,271.1316666666667,0.0,1212.0066666666673,0.0,1114.6300625000001,789.72125,0.0,0.0,72.16666666666667,0.0,72.16666666666667,72.16666666666667,22.166666666666668,72.16666666666667,0.0,27.833333333333332,0.0,0.0,22.166666666666668,0.0,111.3333333333334,0.0,72.16666666666667,72.16666666666667,0.0,0.0,0.0,0.0,155.66666666666666,0.0,0.0,127.83333333333333
1042.5560416666667,304.49666666666667,364.01292486586703,0.0,0.0,271.1316666666667,0.0,770.2066666666666,0.0,1114.6300625000001,789.72125,0.0,1042.5560416666667,770.2066666666666,296.64833333333337,0.0,324.8845833333333,271.1316666666667,72.16666666666667,27.833333333333332,27.22027443354841,1.4051827684204103,0.0,22.166666666666668,1.4539122864294263,72.16666666666667,2.0154477431812694,72.16666666666667,72.16666666666667,0.0,72.16666666666667,72.16666666666667,22.166666666666668,1.4051827684204103,27.833333333333332,22.166666666666668,0.0,0.0,0.0,283.5,127.83333333333333,0.0,127.83333333333333
0.0,770.2066666666666,0.0,1114.6300625000001,789.72125,0.0,1042.5560416666667,0.0,296.64833333333337,0.0,0.0,333.7216666666667,0.0,770.2066666666666,0.0,1114.6300625000001,789.72125,0.0,0.0,72.16666666666667,2.0154477431812694,72.16666666666667,72.16666666666667,2.14267385168078,72.16666666666667,0.0,22.166666666666668,0.0,2.196356940882488,27.833333333333332,0.0,72.16666666666667,2.0154477431812694,72.16666666666667,72.16666666666667,0.0,0.0,0.0,0.0,208.6300737210592,127.83333333333333,52.96340705439253,0.0
1042.5560416666667,0.0,296.64833333333337,0.0,324.8845833333333,271.1316666666667,0.0,1996.2588872797476,0.0,1114.6300625000001,789.72125,333.7216666666667,1042.5560416666667,0.0,296.64833333333337,523.4788958333334,0.0,271.1316666666667,72.16666666666667,2.331099944165271,22.166666666666668,0.0,27.833333333333332,22.166666666666668,0.0,179.15345231265334,2.0154477431812694,72.16666666666667,72.16666666666667,27.833333333333332,72.16666666666667,0.0,22.166666666666668,27.833333333333332,0.0,22.166666666666668,27.833333333333332,0.0,0.0,27.833333333333332,0.0,0.0,0.0
0.0,0.0,0.0,1114.6300625000001,789.72125,0.0,1042.5560416666667,0.0,296.64833333333337,0.0,0.0,271.1316666666667,0.0,0.0,0.0,1114.6300625000001,3024.810833333332,0.0,0.0,0.0,0.0,72.16666666666667,72.16666666666667,0.0,72.16666666666667,0.0,22.166666666666668,0.0,0.0,22.166666666666668,0.0,0.0,0.0,72.16666666666667,261.33333333333326,0.0,0.0,0.0,0.0,27.833333333333332,0.0,0.0,0.0
