Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
1000.0,996.5051079602388,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,245.555555555556,245.55555555555605,225.00000000000023
104.02046783625701,207.50000000000068,287.4999999999999,250.00000000000017,257.49999999999994,257.5000000000001,257.4999999999999,250.00000000000006,280.0,259.4444444444439,259.44444444444423,279.9999999999999
1000.0,927.5000000000007,767.7777777777778,972.7777777777777,952.7777777777787,952.777777777779,944.3661904761908,997.7777777777777,229.38746438746426,275.55555555555526,275.5555555555543,296.11111111111086
1000.0,1000.0,22.77777777777783,2.7777777777777715,27.777777777777487,27.777777777777487,19.36619047619041,27.777777777777715,130.00000000000057,175.01919135934497,185.00000000000009,178.88888888888863
1000.0,965.0000000000018,812.7777777777776,792.7777777777777,772.7777777777774,817.7777777777776,764.3661904761905,817.777777777776,760.0,714.980808640655,705.0,264.05351195882565
239.02046783625724,245.0000000000017,272.50000000000034,279.9999999999999,277.5,280.0,270.00000000000006,279.9999999999997,279.9999999999997,280.00000000000034,280.00000000000045,332.4999999999999
230.00000000000125,212.5000000000002,227.49999999999997,230.00000000000014,222.50000000000009,229.99999999999994,214.99999999999994,229.99999999999994,229.99999999999991,229.99999999999991,257.50000000000034,275.00000000000017
1000.0,1000.0,849.5061319191252,792.4999999999998,758.9854290339983,874.9999999999997,854.8112547416493,892.9915663094323,795.8265875157397,865.057574078033,326.95071910458296,318.8575470498042
1000.0,9.397669817541372,134.7823168710641,232.8098958333336,203.98542903399937,156.0677083333336,174.8474474121948,139.33180342258004,229.71547640462973,159.82098911994234,203.88229166666716,243.39601701150423
1000.0,1000.0,230.49386808087473,132.29142857142853,286.0145709660016,215.0000000000008,200.1887452583509,232.00843369056767,260.2845235953713,221.66807010978405,328.87666213069434,290.0000000000003
1000.0,1000.0,1000.0,377.49999999999864,257.50000000000006,301.21991978609583,331.8055555555551,227.49999999999997,205.0000000000001,268.3319298902159,232.4999999999991,255.0000000000001
1000.0,1000.0,505.00000000000057,277.5000000000014,247.50000000000006,247.50000000000034,255.00000000000057,260.00000000000125,252.50000000000045,255.0000000000012,317.5000000000004,226.87977290666493
1000.0,1000.0,1000.0,302.5000000000003,305.0,282.5000000000005,312.5000000000002,275.00000000000085,275.0000000000009,320.0000000000013,282.4999999999999,369.36299386920984
1000.0,619.5833333333337,610.5555555555561,255.0000000000011,311.11111111111177,305.8677083333324,302.50000000000057,330.0000000000009,330.00000000000045,347.5000000000012,332.5000000000001,325.0000000000002
1000.0,1000.0,1000.0,1000.0,310.00000000000136,317.5000000000006,367.500000000001,320.0000000000006,317.5000000000008,317.5000000000007,320.00000000000045,320.0000000000005
1000.0,1000.0,1000.0,1000.0,500.0000000000001,231.55729166666717,381.38888888888994,232.5000000000009,225.00000000000102,225.00000000000068,240.0000000000005,341.6801856930706
1000.0,1000.0,1000.0,866.5497076023394,1000.0,305.00000000000045,143.61111111111006,321.2962962962966,277.5000000000005,277.49999999999994,284.44444444444434,228.3198143069294
1000.0,880.2484062431286,1000.0,996.702571993843,927.7863266651995,1000.0,190.00000000000006,203.70370370370372,242.49999999999963,242.5000000000005,305.55555555555554,298.34380334327153
1000.0,892.5000000000005,995.0000000000005,1000.0,1000.0,995.0000000000011,960.0,297.4074074074073,308.61111111111126,308.6111111111104,260.5555555555558,272.06545744316134
149.56140350877172,222.50000000000023,190.0000000000005,199.56140350877195,192.5000000000011,190.00000000000097,200.00000000000034,265.0000000000003,257.49999999999983,257.5000000000008,265.00000000000097,271.90070852481665
250.43859649122828,252.50000000000136,290.0000000000083,245.00000000000108,235.00000000000077,245.0000000000005,245.00000000000065,280.00000000000034,279.9999999999999,279.9999999999999,280.0000000000002,332.4999999999999
1000.0,1000.0,695.0000000000082,965.0000000000011,955.0000000000008,964.6288194444444,965.0000000000006,755.8013387102715,769.9999999999997,652.5000000000001,726.4667271456736,172.50000000000009
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,164.19866128972845,150.00000000000034,267.4999999999995,111.73227816525647,244.11519830457118
1000.0,1000.0,1000.0,347.7698412698412,360.0000000000007,341.9116174879048,360.0000000000015,340.8013387102722,355.0000000000002,292.5000000000007,393.2677218347446,309.99999999999983
