c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
2625.11125,2631.2,2363.225,3805.3059374999966,4831.766249999999,2223.775,170.0,230.0,172.5,227.49999999999977,402.49999999999994,172.5,0.0,0.0,0.0,200.0,100.0,100.0,0.0
2063.54875,2631.2,2363.225,3182.1546874999963,4465.671805555557,2144.3916666666687,135.0,230.0,172.5,192.49999999999977,373.6111111111112,166.38888888888906,0.0,0.0,0.0,200.0,100.0,100.0,0.0
1510.33,2631.2,2156.0750000000003,2650.250937500002,4831.766249999999,1949.5416666666688,100.0,230.0,157.5,162.50000000000009,402.49999999999994,151.38888888888906,0.0,0.0,0.0,200.0,100.0,100.0,0.0
1510.33,2631.2,2363.225,3270.805312500002,4831.766249999999,2144.3916666666687,100.0,230.0,172.5,197.50000000000009,402.49999999999994,166.38888888888906,0.0,0.0,0.0,232.22222222222214,100.0,100.0,32.22222222222214
1564.806051600811,2392.4,2156.0750000000003,3137.8293750000003,4831.766249999999,2223.775,103.44648804117429,210.0,157.5,190.0,402.49999999999994,172.5,0.0,0.0,0.0,200.0,100.0,0.0,100.0
1510.33,2631.2,2363.225,2525.065625,4831.766249999999,2028.925,100.0,230.0,172.5,155.0,402.49999999999994,157.5,0.0,0.0,0.0,200.0,100.0,100.0,0.0
1510.33,2631.2,2363.225,3137.8293750000003,4831.766249999999,2126.35,100.0,230.0,172.5,190.0,402.49999999999994,165.0,0.0,0.0,0.0,264.9999999999998,100.0,64.99999999999977,100.0
1510.33,2511.7999999999997,2363.225,3758.383750000001,4831.766249999999,1931.5,100.0,220.0,172.5,225.0,402.49999999999994,150.0,0.0,0.0,0.0,111.14245295019583,11.142452950195832,100.0,0.0
1970.3548311119123,2273.0,2259.65,4415.294375,4831.766249999999,4.982860566829158e6,129.10398298849583,200.0,165.0,260.0,402.49999999999994,0.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
1510.33,0.0,2052.5,5079.9956250000005,4831.766249999999,1931.5,100.0,0.0,150.0,295.0,402.49999999999994,150.0,0.0,0.0,0.0,112.49999999999977,100.0,12.499999999999773,0.0
1510.33,2273.0,0.0,4415.294375,4609.9974999999995,0.0,100.0,200.0,0.0,260.0,385.0,0.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
2063.54875,2511.7999999999997,1579.216099824023,0.0,4831.766249999999,1931.5,135.0,220.0,115.62022709333502,0.0,402.49999999999994,150.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
1510.33,2511.7999999999997,0.0,1607.04,4831.766249999999,0.0,100.0,220.0,0.0,100.0,402.49999999999994,0.0,0.0,0.0,0.0,108.13700613079021,8.137006130790212,100.0,0.0
2063.54875,2273.0,983.9562494227379,0.0,4779.306806390871,1931.5,135.0,200.0,71.6396286138588,0.0,398.36037138614097,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2625.11125,0.0,1185.7685900009553,1927.1836719726773,4831.766249999999,0.0,170.0,0.0,86.6396286138588,119.18018569307065,402.49999999999994,0.0,0.0,0.0,0.0,201.6801856930702,100.0,1.6801856930702002,100.0
3217.2675,0.0,1388.3809305791726,2511.3817969726774,4831.766249999999,1221.25,205.0,0.0,101.6396286138588,154.18018569307065,402.49999999999994,95.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
3826.11125,2273.0,0.0,1927.1836719726773,4831.766249999999,1413.6999999999998,240.0,200.0,0.0,119.18018569307065,402.49999999999994,110.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
4457.205,2392.4,695.5,2451.6117487465876,4388.228749999999,1221.25,275.0,210.0,50.0,150.5992914751833,367.49999999999994,95.0,0.0,0.0,0.0,153.5569051815453,0.0,100.0,53.55690518154529
5113.33,2631.2,695.5,3059.8042627664345,4831.766249999999,1030.0,310.0,230.0,50.0,185.5992914751833,402.49999999999994,80.0,0.0,0.0,0.0,169.83525108165526,100.0,69.83525108165526,0.0
5783.36125,2631.2,895.45,3680.3586377664346,4831.766249999999,839.95,345.0,230.0,65.0,220.5992914751833,402.49999999999994,65.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
5915.466688821964,2631.2,695.5,4332.698026786281,4546.6349999999975,650.5,351.90070852481693,230.0,50.0,255.5992914751833,379.99999999999983,50.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0
6585.497938821964,2631.2,695.5,3680.3586377664346,4673.359999999998,650.5,386.90070852481693,230.0,50.0,220.5992914751833,389.99999999999983,50.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
5915.466688821964,2392.4,695.5,4332.698026786281,4831.766249999999,650.5,351.90070852481693,210.0,50.0,255.5992914751833,402.49999999999994,50.0,0.0,0.0,0.0,85.88480169542868,85.88480169542868,0.0,0.0
5245.435438821964,2631.2,695.5,4992.828040806128,4831.766249999999,0.0,316.90070852481693,230.0,50.0,290.5992914751833,402.49999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
