Column1
1169.7568688322758
1246.5564599580277
1182.2810797887646
1163.4263836349987
1225.4969836660932
1201.6057506409497
1228.192098170521
1153.3312111052796
1203.0213465131978
1196.8363489667518
1225.179628966767
1230.9806749672584
1228.0060218187202
1248.5265501549513
1162.7994414687155
1156.3464324710776
1157.863861890052
1171.1740916613999
1165.6763929351885
1187.879523029727
1172.6372457853388
1241.229517217618
1170.1406393228783
1155.9551737403424
