Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,371.62618099860737
500.0,500.0,500.0,500.0,481.6316900000006,481.63169000000084,481.63169000000016,433.36830999999995,471.63169000000016,378.3683100013926
500.0,500.0,500.0,431.2407471111111,301.6069839999993,300.129636,266.2407471111111,348.97130537547116,281.65971200000007,351.2517651111112
500.0,500.0,500.0,500.0,445.0791159999999,468.394674,467.02429088888886,381.6053260000006,451.6053259999999,393.12438399999985
500.0,500.0,493.47379,500.0,500.0,500.0,271.52621,352.65500799999984,343.47379,354.584901111111
500.0,467.8855171111111,441.699384,500.0,478.300616,371.699384,371.699384,377.17181800000014,371.699384,371.699384
500.0,500.0,152.93901400000004,207.37461500000018,207.37461500000018,448.7776975555554,385.7231120237962,313.1897839999998,407.9390140000002,407.93901400000016
500.0,500.0,454.43560100000013,500.0,500.0,249.43560100000008,336.6515029762039,399.43560100000013,314.4356010000001,314.4356010000001
500.0,500.0,500.0,500.0,500.0,322.1394600000001,294.35536197620394,256.8268599999999,324.2224211111107,308.268258
500.0,500.0,461.10342211111265,449.7981700000005,449.7981700000005,386.51488155555546,412.35356511111087,386.9429611111111,399.79817,399.79817
500.0,500.0,500.0,242.81501000000003,242.81501000000003,242.81501000000003,413.181576074074,392.81501000000003,383.50803488888886,391.7813299999999
500.0,500.0,500.0,264.84582,264.84582,264.84582,153.8272149629631,229.21579999999994,238.52277511111117,230.24948000000006
500.0,500.0,469.1619189999983,500.0,234.21050900000012,233.54090055555514,299.217331111111,274.18376373563984,276.4748151111111,283.14410700479334
500.0,500.0,500.0,385.02457000000027,382.2924641111113,384.43942055555533,352.6518788888891,339.0370499999999,374.97542999999996,373.7251029952067
500.0,500.0,474.8432600000001,500.0,500.0,500.0,380.8436200000001,466.86639626436016,443.3945777246975,380.843619997131
500.0,500.0,500.0,500.0,500.0,485.81395,336.00036,382.82076737547135,349.4951659370181,336.00036
500.0,500.0,500.0,500.0,500.0,500.0,137.09812711111246,159.10429373563971,152.42388772469764,176.93536299520684
500.0,500.0,500.0,500.0,500.0,348.3248799999999,348.3248799999999,180.8789057211315,215.29364002013966,305.9467110172486
193.04515603703726,199.00259000000005,199.00259000000005,199.00259000000005,199.00259000000005,199.00259000000005,199.00259000000005,161.2925737356398,189.69128372469777,196.5056397670729
500.0,500.0,500.0,500.0,500.0,500.0,500.0,406.23302373563985,343.41447084129646,328.3409697684041
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,234.26260000000002,234.26260000000002
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,328.09851000000003,328.09851000000003
500.0,500.0,500.0,500.0,500.0,348.28522599999997,348.28522599999997,348.28522599999997,398.28522600000065,348.28522599999997
500.0,500.0,500.0,500.0,500.0,419.83360700000003,419.8336069999999,419.83360700000003,365.1663929999993,419.83360700000003
