c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
1123.5250281531532,22.45733108108108,24.208395270270266,35.70342905405405,34.35307432432432,0.0,49.64527027027027,200.35472972972974,150.35472972972974,350.35472972972974,350.35472972972974,0.354729729729732,0.354729729729732,0.0,0.7882882882882933,97.43806306306305,97.08333333333333,0.0,0.0
0.0,0.0,0.0,33.38711148648648,31.037466216216213,0.0,0.0,0.0,0.0,249.64527027027026,199.64527027027026,0.0,0.0,0.0,0.0,0.3547297297297405,0.0,0.0,0.0
0.0,0.0,0.0,33.38711148648648,31.037466216216213,0.0,0.0,0.0,0.0,249.64527027027026,199.64527027027026,0.0,0.0,0.0,0.0,0.3547297297297405,0.0,0.0,0.0
0.0,0.0,0.0,33.38711148648648,31.037466216216213,0.0,0.0,0.0,0.0,249.64527027027026,199.64527027027026,0.0,0.0,0.0,0.0,0.3547297297297405,0.0,0.0,0.0
0.0,0.0,0.0,33.38711148648648,31.037466216216213,0.0,0.0,0.0,0.0,249.64527027027026,199.64527027027026,0.0,0.0,0.0,0.0,0.3547297297297405,0.0,0.0,0.0
0.0,0.0,0.0,33.83403153153152,31.037466216216213,0.0,0.0,0.0,0.0,269.07657657657626,199.64527027027026,0.0,0.0,18.367117117116777,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,53.96719031531531,48.64527027027027,0.0,0.354729729729732,0.354729729729732,0.354729729729732,1144.431306306306,1000.0,0.354729729729732,16.175675675675368,0.0,0.7094594594594644,301.4189189189189,100.35472972972973,100.35472972972973,100.35472972972973
0.0,0.0,0.0,33.83403153153152,31.037466216216213,0.0,0.0,0.0,0.0,269.07657657657626,199.64527027027032,0.0,15.182432432432332,57.81156156156203,0.0,0.0,0.0,0.0,0.0
0.0,22.45733108108108,0.0,53.96719031531531,34.360878378378374,0.0,0.354729729729732,200.35472972972974,0.354729729729732,1144.431306306306,350.7094594594595,0.35472972972956995,66.85810810810842,0.0,0.0,301.4189189189189,100.35472972972973,100.35472972972973,100.35472972972973
16.38285472972973,0.0,20.852145270270267,33.83403153153152,0.0,0.0,49.64527027027027,0.0,59.64527027027027,269.07657657657626,0.354729729729732,0.0,66.5033783783787,18.36711711711655,0.0,0.0,0.0,0.0,0.0
0.0,16.993209459459457,20.852145270270267,33.88052364864865,0.0,0.0,0.0,39.64527027027027,59.64527027027027,271.097972972973,0.0,0.0,82.67905405405396,20.033783783783875,0.0,0.0,0.0,0.0,0.0
26.90768581081081,0.0,0.0,54.01368243243243,0.0,0.0,350.35472972972974,0.354729729729732,0.354729729729732,1146.4527027027027,0.354729729729732,0.354729729729732,100.35472972972973,0.0,0.0,301.4189189189189,100.35472972972973,100.35472972972973,100.35472972972973
