Column1
19957.21247563353
15551.111111111111
12699.11356101924
10549.315581221259
8749.315581221259
7799.315581221258
7049.315581221259
5682.222222222223
4620.555555555555
4613.055555555556
4533.333333333334
4528.055555555556
4472.777777777777
4435.555555555556
4435.0
4401.111111111111
4376.666666666667
4351.666666666666
4331.111111111111
4301.111111111111
