Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
950.0,950.0,950.0,950.0,950.0,950.0,950.0,915.0,950.0,950.0,950.0,800.0,927.4567901234608,949.6790123456828,903.0555555555553,950.0,950.0,949.9999999999998,949.9999999999998,949.9999999999998
1000.0,1000.0,1000.0,1000.0,1000.0,986.1111111111111,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,975.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,991.1111111111111,1000.0,1000.0,1000.0,1000.0,975.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,950.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,950.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,991.1111111111111,1000.0,980.0,950.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,960.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,950.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,950.0,980.0,939.4444444444443
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,935.0,951.0256042434221,950.0,1000.0,1000.0,1000.0,1000.0,1000.0,920.0,970.0000000000002,940.0,980.5555555555557
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,950.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,980.5555555555557
1000.0,1000.0,1000.0,951.1111111111111,900.0000000000076,950.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,900.0,1000.0,910.0,950.0,950.0,950.0,950.0,987.6328502415463,950.0,950.0,950.0,950.0,950.0,950.0,950.0,961.1111111111111,950.0
1000.0,1000.0,1000.0,930.0,930.0,930.0,941.1111111111111,930.0,965.0000000000048,964.4846805954257,930.0,941.1111111111111,930.0,930.0,930.0,930.0,930.0,945.5102848388476,930.0,930.0
1000.0,1000.0,1000.0,1000.0,951.1111111111111,1000.0,950.0,950.0,976.1111111111113,975.6008262722636,950.0,974.9999999999995,961.1111111111111,961.1111111111111,957.1782579180982,941.1111111111107,900.0,975.6008262722636,950.0,950.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,973.4782608695648,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,950.0,1000.0,991.1111111111111
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,960.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,959.9999999999998,915.9098786828429,960.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,984.0901213171571,943.9328531930128,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,949.9999999999997,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,961.1111111111111,1000.0,1000.0,1000.0,1000.0,990.0000000000003,1000.0,1000.0,1000.0,1000.0,950.0,950.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
