Column1,Column2,Column3,Column4,Column5
1000.0,1000.0,762.3611111111111,801.1111111111111,49.999999999999986
1000.0,1000.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0
1000.0,1000.0,170.0,170.0,170.0
1000.0,78.61111111111109,150.0,150.0,150.0
1000.0,1000.0,100.0,100.0,100.0
50.0,50.0,50.0,50.0,50.0
150.0,150.0,150.0,150.0,150.0
250.0,250.0,250.0,250.0,250.0
350.0,350.0,350.0,315.0,350.0
1000.0,977.9507133592737,1000.0,225.0,240.0
1000.0,112.5,260.0,350.0,335.0
