itr:1
500.0
500.0,500.0,500.0,369.18918975162194,500.0
500.0,500.0,390.9452519633477,393.24393778827414,500.0
500.0,447.72153317138776,426.99217498797384,426.99217498797384,500.0
500.0,390.93048017626097,390.93048017626097,390.93048017626097,
