c[1],c[2],c[3],c[4],c[5],c[6],c[7],c[8],c[9],c[10],c[11],c[12],c[13],c[14],c[15],c[16],c[17],c[18],p[1],p[2],p[3],p[4],p[5],p[6],p[7],p[8],p[9],p[10],p[11],p[12],p[13],p[14],p[15],p[16],p[17],p[18],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
9.95534120898712e7,2383.5349589633706,0.0,1195.257845373547,846.9060140788706,333.2498841916722,1119.1499003078718,826.172309455153,0.0,1195.257845373547,846.9060140788706,333.2498841916722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.20693714647504,0.0,76.72412943445872,76.72412943445872,26.72412943445871,76.72412943445872,76.72412943445872,0.0,76.72412943445872,76.72412943445872,26.72412943445871,0.0,0.0,0.0,0.0,0.0,0.0,23.27587056554129,0.0,51.72415681231398,0.0,0.0,0.0,0.0
1119.1499003078718,0.0,361.9567747957933,437.7638451452385,0.0,333.2498841916722,0.0,0.0,361.9567747957933,0.0,846.9060140788706,0.0,1119.1499003078718,0.0,361.9567747957933,1195.257845373547,1259.8032463538404,333.2498841916722,76.72412943445872,0.0,26.72412943445871,23.27587056554129,0.0,26.72412943445871,0.0,1.949402894936469,26.72412943445871,0.0,76.72412943445872,0.0,76.72412943445872,1.9494028949364566,26.72412943445871,76.72412943445872,112.48054703783345,26.72412943445871,0.0,0.0,0.0,146.55174113108257,0.0,123.27587056554128,0.0
422.31157657353975,2527.6380239870214,298.1639019445839,7068.2185608560185,1519.8466294344587,279.07768808084006,6301.39157657354,2550.913894552563,298.1639019445839,3831.6390729324858,271.6875991762807,816.6741294344588,422.31157657353975,2550.913894552563,298.1639019445839,437.7638451452385,271.6875991762807,816.6741294344588,23.27587056554129,223.27587056554128,23.27587056554129,396.55174113108257,135.0,23.27587056554129,373.2758705655413,225.22527346047775,23.27587056554129,230.1431528793296,23.27587056554129,65.0,23.27587056554129,225.22527346047775,23.27587056554129,23.27587056554129,23.27587056554129,65.0,18.62069645243303,0.0,46.55174113108258,393.10348226216513,123.27587056554128,123.27587056554128,123.27587056554128
0.0,0.0,0.0,5913.911970145238,846.9060140788706,0.0,0.0,0.0,0.0,2793.058153268215,846.9060140788706,333.2498841916722,1119.1499003078718,0.0,0.0,1195.257845373547,0.0,333.2498841916722,0.0,0.0,0.0,338.27587056554125,76.72412943445872,0.0,0.0,1.9494028949364566,0.0,171.8672823137883,76.72412943445872,26.72412943445871,76.72412943445872,1.9494028949364566,0.0,76.72412943445872,0.0,26.72412943445871,0.0,123.27587056554128,0.0,0.0,0.0,0.0,0.0
1119.1499003078718,826.172309455153,361.9567747957933,437.7638451452385,271.6875991762807,333.2498841916722,1119.1499003078718,254.63802398702168,361.9567747957933,0.0,0.0,0.0,0.0,826.172309455153,361.9567747957933,1195.257845373547,2187.7769611220897,0.0,76.72412943445872,76.72412943445872,26.72412943445871,23.27587056554129,23.27587056554129,26.72412943445871,76.72412943445872,23.27587056554129,26.72412943445871,0.0,0.0,0.0,1.2158469769789768,76.72412943445872,26.72412943445871,76.72412943445872,191.8876352851861,0.0,87.67241294344586,0.0,0.0,23.27587056554129,0.0,0.0,0.0
0.0,0.0,0.0,1195.257845373547,846.9060140788706,0.0,0.0,826.172309455153,361.9567747957933,1195.257845373547,846.9060140788706,333.2498841916722,6145.874467705845,0.0,0.0,0.0,0.0,333.2498841916722,0.0,0.0,0.0,76.72412943445872,76.72412943445872,0.0,0.0,76.72412943445872,26.72412943445871,76.72412943445872,76.72412943445872,26.72412943445871,365.1522213919105,0.0,0.0,0.0,0.0,26.72412943445871,93.10348226216516,0.0,0.0,23.27587056554129,0.0,0.0,0.0
0.0,2527.6380239870214,361.9567747957933,1195.257845373547,0.0,1384.6308158356587,1119.1499003078718,0.0,0.0,437.7638451452385,0.0,333.2498841916722,0.0,826.172309455153,361.9567747957933,1195.257845373547,846.9060140788706,279.07768808084006,1.2158469769789768,223.27587056554128,26.72412943445871,76.72412943445872,1.8367228696422404,109.54985908323232,76.72412943445872,1.9494028949364566,0.0,23.27587056554129,0.0,26.72412943445871,0.0,76.72412943445872,26.72412943445871,76.72412943445872,76.72412943445872,23.27587056554129,69.82761169662388,0.0,0.0,23.27587056554129,0.0,0.0,0.0
0.0,0.0,0.0,1195.257845373547,846.9060140788706,0.0,0.0,1304.0652504911595,361.9567747957933,1195.257845373547,846.9060140788706,0.0,1119.1499003078718,0.0,0.0,0.0,846.9060140788706,333.2498841916722,0.0,0.0,0.0,76.72412943445872,76.72412943445872,1.7918299126667658,0.0,119.09052491637419,26.72412943445871,76.72412943445872,76.72412943445872,0.0,76.72412943445872,0.0,0.0,0.0,76.72412943445872,26.72412943445871,46.551741131082586,0.0,0.0,146.55174113108257,123.27587056554128,0.0,0.0
1119.1499003078718,826.172309455153,361.9567747957933,0.0,113.52517460689302,333.2498841916722,1119.1499003078718,0.0,0.0,0.0,846.9060140788706,333.2498841916722,0.0,0.0,2350.663901944584,1195.257845373547,0.0,0.0,76.72412943445872,76.72412943445872,26.72412943445871,0.0,10.79511108087862,26.72412943445871,76.72412943445872,1.9494028949364566,1.6854359569544741,0.0,76.72412943445872,26.72412943445871,0.0,1.9494028949364566,173.27587056554128,76.72412943445872,0.0,0.0,69.82761169662388,0.0,0.0,23.27587056554129,0.0,0.0,0.0
0.0,0.0,298.1639019445839,1195.257845373547,846.9060140788706,0.0,0.0,0.0,361.9567747957933,1195.257845373547,271.6875991762807,279.07768808084006,1119.1499003078718,0.0,0.0,0.0,2154.922515309334,333.2498841916722,0.0,0.0,23.27587056554129,76.72412943445872,76.72412943445872,0.0,0.0,1.9494028949364566,26.72412943445871,76.72412943445872,23.27587056554129,23.27587056554129,76.72412943445872,0.0,0.0,0.0,189.13196778149512,26.72412943445871,46.55174113108258,0.0,0.0,23.27587056554129,0.0,0.0,0.0
