Column1
23125.60561150394
22826.11111111111
21302.222222222223
20146.64214299189
18466.115827202415
18255.833333333336
17899.874551971327
17760.135135135137
17737.374551971327
17655.833333333336
17666.085898104677
17455.833333333336
17380.833333333332
17268.475887911372
17228.435361084117
17219.722222222223
17189.166666666664
17112.00459141394
17101.129629629642
17043.61111111111
