c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
805.8017072289139,17.512878179384213,18.721204819277112,33.695783132530124,32.34337349397591,0.0,202.40963855421685,115.36813922356097,57.59036144578314,352.4096385542169,352.4096385542169,2.409638554216862,2.409638554216862,0.0,5.3547523427041375,309.6385542168674,102.40963855421685,102.40963855421685,102.40963855421685
0.0,0.0,0.0,31.28493975903615,28.937349397590367,0.0,0.0,0.0,0.0,247.59036144578315,197.59036144578315,0.0,0.0,0.0,0.0,2.4096385542168264,0.0,0.0,0.0
0.0,0.0,0.0,31.28493975903615,28.937349397590367,0.0,0.0,0.0,0.0,247.59036144578315,197.59036144578315,0.0,0.0,0.0,0.0,2.4096385542168264,0.0,0.0,0.0
0.0,0.0,0.0,31.28493975903615,28.937349397590367,0.0,0.0,0.0,0.0,247.59036144578315,197.59036144578315,0.0,0.0,0.0,0.0,2.4096385542168264,0.0,0.0,0.0
0.0,0.0,0.0,31.28493975903615,28.937349397590367,0.0,0.0,0.0,0.0,247.59036144578315,197.59036144578315,0.0,0.0,0.0,0.0,2.4096385542168264,0.0,0.0,0.0
0.0,0.0,0.0,31.28493975903615,28.937349397590367,0.0,0.0,0.0,0.0,247.59036144578315,197.59036144578315,0.0,0.0,0.0,0.0,2.40963855421694,0.0,0.0,0.0
0.0,0.0,0.0,31.28493975903615,28.937349397590367,0.0,0.0,0.0,0.0,247.59036144578315,197.59036144578315,0.0,0.0,0.0,0.0,2.4096385542168264,0.0,0.0,0.0
0.0,0.0,0.0,31.28493975903615,28.937349397590367,0.0,0.0,0.0,0.0,247.59036144578315,197.59036144578315,0.0,0.0,0.0,0.0,2.4096385542168264,0.0,0.0,0.0
0.0,0.0,0.0,31.28493975903615,28.937349397590367,0.0,0.0,0.0,0.0,247.59036144578315,197.59036144578315,0.0,0.0,0.0,0.0,2.4096385542168264,0.0,0.0,0.0
0.0,0.0,0.0,31.28493975903615,28.937349397590367,0.0,0.0,0.0,0.0,247.59036144578315,197.59036144578315,0.0,0.0,0.0,0.0,2.4096385542168264,0.0,0.0,0.0
0.0,0.0,0.0,31.28493975903615,28.937349397590367,0.0,0.0,0.0,0.0,247.59036144578315,197.59036144578315,0.0,0.0,0.0,0.0,2.4096385542168264,0.0,0.0,0.0
14.256024096385548,0.0,0.0,31.28493975903615,0.0,0.0,47.59036144578314,0.0,0.0,247.59036144578315,0.0,0.0,0.0,0.0,0.0,46.854082998661426,0.0,0.0,44.444444444444564
14.256024096385548,0.0,0.0,31.28493975903615,0.0,0.0,47.59036144578314,0.0,0.0,247.59036144578315,0.0,0.0,0.0,0.0,0.0,2.4096385542168264,0.0,0.0,0.0
0.0,0.0,0.0,31.28493975903615,0.0,0.0,0.0,0.0,0.0,247.59036144578315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,36.74452396251674,0.0,0.0,0.0,0.0,0.0,484.9635876840694,0.0,0.0,0.0,66.26506024096375,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,56.92494564926372,0.0,0.0,2.409638554216862,2.409638554216862,2.409638554216862,1362.3732262382862,2.409638554216862,2.409638554216862,57.228915662650586,0.0,4.819277108433826,309.6385542168674,102.40963855421685,102.40963855421685,102.40963855421685
0.0,0.0,0.0,36.74452396251673,0.0,0.0,0.0,2.409638554216862,0.0,484.96358768406935,0.0,2.409638554216862,50.48192771084328,0.0,0.0,171.69638554216925,102.40963855421685,0.0,66.87710843373554
0.0,0.0,0.0,38.64909638554217,0.0,0.0,0.0,0.0,0.0,567.7710843373493,0.0,2.409638554216862,48.07228915662642,0.0,0.0,2.409638554216862,0.0,0.0,0.0
0.0,0.0,0.0,45.18924029451144,0.0,0.0,0.0,0.0,0.0,852.1251673360132,0.0,0.0,45.662650602409556,0.0,0.0,2.409638554216862,0.0,0.0,0.0
17.840361445783138,0.0,0.0,65.34156626506035,0.0,0.0,150.0,2.409638554216862,2.409638554216862,1728.3132530120529,2.409638554216862,2.409638554216862,43.253012048192694,0.0,0.0,309.6385542168674,102.40963855421685,102.40963855421685,102.40963855421685
14.256024096385548,0.0,0.0,45.16114457831337,0.0,0.0,47.59036144578314,0.0,0.0,850.9036144578359,0.0,0.0,40.84337349397583,71.08433734939766,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,40.2632530120481,0.0,0.0,2.409638554216862,0.0,2.409638554216862,637.9518072289114,0.0,2.409638554216862,102.40963855421685,0.0,0.0,2.409638554216862,0.0,0.0,0.0
0.0,0.0,0.0,45.60451807228917,0.0,0.0,0.0,0.0,0.0,870.1807228915663,0.0,0.0,100.0,0.0,0.0,2.409638554216862,0.0,0.0,0.0
0.0,0.0,0.0,35.82951807228916,0.0,0.0,0.0,0.0,2.409638554216862,445.1807228915661,0.0,0.0,97.59036144578315,0.0,0.0,0.0,0.0,0.0,0.0
