c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
5902.242234042553,2286.9659574468087,2068.853191489362,6193.424734042554,4181.361063829787,633.0999999999999,351.27659574468083,201.27659574468086,151.27659574468086,351.27659574468083,351.27659574468083,48.723404255319146,1.2765957446808511,0.0,2.8368794326241136,290.78014184397165,101.27659574468085,86.95035460992914,101.27659574468085
4964.402140957443,2286.9659574468087,2068.853191489362,6193.424734042554,4181.361063829787,1124.348404255319,302.287234042553,201.27659574468086,151.27659574468086,351.27659574468083,351.27659574468083,87.5,0.0,0.0,0.0,203.82978723404256,101.27659574468085,101.27659574468085,0.0
3359.9802659574434,2286.9659574468087,1535.348404255319,5719.306050531912,4181.361063829787,1622.0563829787236,213.51063829787216,201.27659574468086,112.5,327.3404255319147,351.27659574468083,126.27659574468086,1.2765957446808511,0.0,0.0,216.54255319148965,12.71276595744709,101.27659574468085,101.27659574468085
4230.537779255319,1680.223404255319,2068.853191489362,4011.684980053189,4181.361063829787,1946.8063829787236,262.5,150.0,151.27659574468086,238.56382978723389,351.27659574468083,151.27659574468086,0.0,0.0,0.0,203.82978723404256,101.27659574468085,101.27659574468085,0.0
5902.242234042553,1680.223404255319,2068.853191489362,3132.7804122340394,4181.361063829787,1946.8063829787236,351.27659574468083,150.0,151.27659574468086,189.787234042553,351.27659574468083,151.27659574468086,0.0,0.0,0.0,203.82978723404256,101.27659574468085,101.27659574468085,0.0
5687.384188829787,2286.9659574468087,2068.853191489362,4221.337307180847,4181.361063829787,1946.8063829787236,340.05319148936167,201.27659574468086,151.27659574468086,249.73404255319127,351.27659574468083,151.27659574468086,1.2765957446808511,0.0,0.0,203.82978723404256,101.27659574468085,101.27659574468085,0.0
5902.242234042553,2286.9659574468087,2068.853191489362,5940.561436170209,4181.361063829787,1946.8063829787236,351.27659574468083,201.27659574468086,151.27659574468086,338.5106382978721,351.27659574468083,151.27659574468086,0.0,0.0,0.0,203.82978723404256,101.27659574468085,101.27659574468085,0.0
5257.668098404256,2286.9659574468087,1535.348404255319,4221.337307180847,4181.361063829787,1444.598404255319,317.60638297872345,201.27659574468086,112.5,249.73404255319127,351.27659574468083,112.5,1.2765957446808511,0.0,0.0,203.82978723404256,101.27659574468085,101.27659574468085,0.0
5184.35160904255,2286.9659574468087,1723.603191489362,2623.2270079787204,4181.361063829787,1124.348404255319,313.77659574468066,201.27659574468086,126.27659574468086,160.95744680851044,351.27659574468083,87.5,0.0,0.0,0.0,107.6595744680854,101.27659574468085,5.106382978723701,0.0
3554.365904255316,2286.9659574468087,1196.098404255319,2601.918869680849,4181.361063829787,633.0999999999999,224.99999999999983,201.27659574468086,87.5,159.68085106382966,351.27659574468083,48.723404255319146,0.0,0.0,0.0,75.26595744680884,73.989361702128,0.0,0.0
4230.537779255319,1680.223404255319,677.2063829787234,4197.377041223402,3345.0248936170237,9.892928710658698e7,262.5,150.0,48.723404255319146,248.4574468085105,285.212765957447,1.2765957446808511,0.0,0.0,0.0,102.5531914893617,0.0,101.27659574468085,0.0
5902.242234042553,2286.9659574468087,16.353191489361706,5915.275106382976,4181.361063829787,1946.8063829787236,351.27659574468083,201.27659574468086,1.2765957446808511,337.23404255319133,351.27659574468083,151.27659574468086,0.0,0.0,0.0,305.1063829787234,101.27659574468085,101.27659574468085,101.27659574468085
4230.537779255319,1680.223404255319,677.2063829787234,4197.377041223402,3065.714654255319,0.0,262.5,150.0,48.723404255319146,248.4574468085105,262.5,0.0,0.0,52.70981087470434,0.0,0.0,0.0,0.0,0.0
3828.6178065898357,1680.223404255319,0.0,4460.93996675532,3065.714654255319,633.0999999999999,240.20981087470457,150.0,0.0,262.5,262.5,48.723404255319146,46.16223404255305,62.65661938534295,0.0,0.0,0.0,0.0,0.0
5475.524425975179,2286.9659574468087,2068.853191489362,6193.424734042554,4181.361063829787,15.306382978723406,328.98640661938543,201.27659574468086,151.27659574468086,351.27659574468083,351.27659574468083,1.2765957446808511,101.27659574468085,0.0,2.5531914893617014,305.1063829787234,101.27659574468085,101.27659574468085,101.27659574468085
3828.6178065898366,1680.223404255319,1535.348404255319,4460.93996675532,3065.714654255319,633.0999999999999,240.2098108747046,150.0,112.5,262.5,262.5,48.723404255319146,97.70212765957446,0.0,0.0,61.22340425531862,59.946808510637766,0.0,0.0
2322.0196609042573,2286.9659574468087,1776.4925531914914,2847.96670212766,4181.361063829787,1124.348404255319,151.43321513002377,201.27659574468086,130.10638297872356,173.72340425531917,351.27659574468083,87.5,96.42553191489361,0.0,0.0,121.6016548463354,101.27659574468085,19.048463356973713,0.0
2686.83,2286.9659574468087,1247.762234042555,4460.93996675532,3402.137127659572,1622.0563829787236,173.72340425531917,201.27659574468086,91.3297872340427,262.5,289.787234042553,126.27659574468086,95.14893617021276,0.0,0.0,203.82978723404256,101.27659574468085,101.27659574468085,0.0
4230.537779255319,1680.223404255319,1776.4925531914914,6193.424734042554,4181.361063829787,1280.3324468085082,262.5,150.0,130.10638297872356,351.27659574468083,351.27659574468083,99.7340425531913,93.87234042553192,0.0,0.0,203.82978723404256,101.27659574468085,101.27659574468085,0.0
5902.242234042553,2286.9659574468087,2068.853191489362,6193.424734042554,4181.361063829787,1780.9765957446784,351.27659574468083,201.27659574468086,151.27659574468086,351.27659574468083,351.27659574468083,138.51063829787216,92.59574468085107,0.0,0.0,203.82978723404256,101.27659574468085,101.27659574468085,0.0
5902.242234042553,2286.9659574468087,1535.348404255319,6193.424734042554,4181.361063829787,1280.3324468085082,351.27659574468083,201.27659574468086,112.5,351.27659574468083,351.27659574468083,99.7340425531913,91.31914893617022,0.0,0.0,181.3829787234043,101.27659574468085,78.8297872340426,0.0
5902.242234042553,2286.9659574468087,1010.4563829787232,6193.424734042554,4181.361063829787,787.6159574468061,351.27659574468083,201.27659574468086,73.72340425531914,351.27659574468083,351.27659574468083,60.95744680851045,90.04255319148938,0.0,0.0,158.93617021276606,101.27659574468085,0.0,56.38297872340435
5902.242234042553,2210.7531914893607,677.2063829787234,6193.424734042554,4181.361063829787,633.0999999999999,351.27659574468083,194.89361702127653,48.723404255319146,351.27659574468083,351.27659574468083,48.723404255319146,88.76595744680853,0.0,0.0,102.5531914893617,101.27659574468085,0.0,0.0
5902.242234042553,2225.9957446808503,677.2063829787234,6193.424734042554,4181.361063829787,633.0999999999999,351.27659574468083,196.1702127659574,48.723404255319146,351.27659574468083,351.27659574468083,48.723404255319146,87.48936170212768,0.0,0.0,1.2765957446808511,0.0,0.0,0.0
