Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
250.0,250.0,250.0,229.9999999999997,235.00000000000003,247.50000000000006,250.0,250.0,235.00000000000037,237.01905616192442,249.99999999999994,209.99999999999994,249.9999999999999,249.99999999999994,249.99999999999994,248.05555555555566,250.0,249.9999999999999,249.99999999999994,249.9999999999999
350.0,350.0,318.75,224.9999999999997,219.99999999999997,207.49999999999994,205.0000000000002,205.0,219.99999999999966,217.9809438380752,200.0,229.64761997760314,200.0,199.99999999999994,200.0,200.0,196.11111111111097,175.85502460502443,192.03703703703698,199.99999999999994
450.0,450.0,250.0,300.0,300.0,293.6111111111111,284.9999999999998,284.99999999999994,300.0000000000001,300.0000000000001,300.0,300.0,250.0000000000001,250.0000000000001,236.2228322447943,294.9999999999999,293.8888888888888,300.0,300.0,225.97222222222194
500.0,500.0,333.75,315.0,330.0,293.7500000000001,319.1666666666668,335.0,325.76349138073664,337.0729987872627,320.0000000000001,343.7656239979629,350.0000000000001,270.0,283.7771677552058,280.0,281.1111111111111,264.99999999999966,270.0,272.0833333333334
550.0,106.55303030303025,204.86111111111106,231.1111111111111,201.1111111111111,279.9999999999999,237.77777777777771,206.11111111111114,209.58412834963795,144.01174229072498,191.11111111111097,197.30213286445502,203.28479614380413,261.9497474747475,302.33394335590555,236.11111111111123,240.00000000000026,281.11111111111154,249.07407407407416,314.0277777777779
570.0,420.0,356.25,370.0,360.0,370.0000000000001,370.0,354.99999999999994,364.2365086192634,360.988257709275,370.0,292.6978671355452,270.0000000000001,269.99999999999994,270.0,331.111111111109,330.0,270.0,315.67901234567955,270.0
550.0,341.1111111111111,400.0,350.0,333.8888888888889,250.00000000000034,349.72222222222223,343.88888888888886,250.0,312.06159690529825,250.0,250.0,289.45671808978784,320.0,295.0,176.94444444444568,175.0000000000001,266.1111111111113,191.35802469135803,272.0833333333332
450.0,205.0,190.0,225.0,301.1111111111111,330.0,238.6111111111113,226.1111111111112,282.2904741422094,229.01174229072498,250.00000000000009,250.0,259.4567180896403,250.0,220.88142908166355,300.0,300.0,225.00000000000006,283.6419753086414,230.97222222222234
350.0,350.0,350.0,350.0,200.0,200.0,151.3888888888887,200.0000000000001,200.0,200.0,200.0,200.0,200.0,200.0,187.61484101472377,169.9999999999999,170.55555555555546,200.0,177.71604938271602,194.02777777777783
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.00000000000006,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
