Column1
23050.0
22873.88888888889
22033.88888888889
20670.20467836257
20303.73625730994
20318.888888888887
20248.65355054301
20136.343959931255
17650.730994152047
17549.93601574997
17463.88888888889
17463.88888888889
17463.88888888889
17469.94044560899
17244.94044560899
17213.553234507926
17191.56253395834
17188.520429161523
17149.91636275225
17126.89961335073
