c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
882.6528058884214,22.317000676568448,0.0,35.561500684272644,34.21100068497302,0.0,253.8888974491062,200.4999992996186,0.4999992996185824,350.4999992996186,350.4999992996186,0.4999992996185824,0.4999992996185824,0.0,1.1111095547079608,1201.9999971984744,400.4999992996186,400.4999992996186,400.4999992996186
19.868612135613482,0.0,20.701500726295528,0.0,30.889000715789805,0.0,153.3888981494876,0.0,59.50000070038142,0.0,199.5000007003814,0.0,0.0,11.888900250631877,0.0,0.0,0.0,0.0,0.0
16.35111216012683,0.0,20.701500726295528,0.0,31.683444971909474,0.0,52.88889884986902,0.0,59.50000070038142,0.0,235.61110325127527,0.0,10.200010925950108,0.0,0.999998599237107,0.4999992996185824,0.0,0.0,0.0
19.750000700381417,0.0,25.345000700381416,0.0,48.55500062333946,0.0,150.0,0.4999992996185824,185.0,0.4999992996185824,1002.499996498093,0.4999992996185824,8.800012887018129,0.0,0.0,990.5000063034327,189.00000840457687,400.4999992996186,400.4999992996186
16.232500724894766,16.843000724194386,20.701500726295528,0.0,30.944000638747852,0.0,49.50000070038142,39.50000070038142,59.50000070038142,0.0,201.99999719847438,0.0,8.300013587399548,0.0,0.0,0.0,0.0,0.0,0.0
16.232500724894766,0.0,20.701500726295528,0.0,30.889000715789805,0.0,49.50000070038142,0.0,59.50000070038142,0.0,199.5000007003814,0.0,7.800014287780964,0.0,0.0,90.99999859923719,90.49999929961861,0.0,0.0
0.0,0.0,0.0,33.23850071649019,30.889000715789805,0.0,0.0,0.0,0.0,249.5000007003814,199.5000007003814,0.0,7.300014988162382,0.0,0.0,0.4999992996185938,0.0,0.0,0.0
0.0,0.0,20.701500726295528,0.0,30.889000715789805,0.0,0.0,0.0,59.50000070038142,0.0,199.5000007003814,0.0,6.8000156885438,0.0,0.0,90.4999992996186,90.00000000000001,0.0,0.0
16.232500724894766,0.0,0.0,0.0,30.889000715789805,0.0,49.50000070038142,0.0,0.0,0.0,199.5000007003814,0.0,6.300016388925218,0.0,0.0,0.4999992996185938,0.0,0.0,0.0
0.0,0.0,0.0,0.0,30.889000715789805,0.0,0.0,0.0,0.0,0.0,199.5000007003814,0.0,5.8000170893066345,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,30.889000715789805,0.0,0.0,0.0,0.0,0.0,199.5000007003814,0.0,5.300017789688052,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,30.889000715789805,0.0,0.0,0.0,0.0,0.0,199.5000007003814,0.0,4.800018490069448,98.99997338550612,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,30.889000715789805,0.0,0.0,0.0,0.0,0.0,199.5000007003814,0.0,93.39999523740639,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,30.889000715789805,0.0,0.0,0.0,0.0,0.0,199.5000007003814,0.0,92.8999959377878,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,30.889000715789805,0.0,0.0,0.0,0.0,0.0,199.5000007003814,0.0,92.39999663816923,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,30.889000715789805,0.0,0.0,0.0,0.0,0.0,199.5000007003814,0.0,91.89999733855065,10.111112511873898,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,30.911000684973025,0.0,0.0,0.0,0.0,0.0,200.4999992996186,0.0,100.49999929961858,0.0,0.0,0.0,0.0,0.0,0.0
17.82500094551491,22.317000676568448,24.068500674467305,0.0,48.52200066956463,0.0,95.00000700381406,200.4999992996186,150.4999992996186,0.4999992996185824,1000.9999985992372,0.4999992996185824,100.0,0.0,0.0,801.4999978988558,0.0,400.4999992996186,400.4999992996186
