Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
1000.0,975.0000000000011,1000.0,990.0000000000001,1000.0,932.0201125348744,940.3560389527212,321.111111111111,321.1111111111111,321.11111111111114,321.11111111111137,321.11111111111114
175.7017543859647,290.0000000000006,305.00000000000034,305.0000000000001,300.0,340.00000000000057,340.0,230.0000000000001,230.0,230.0,230.0000000000001,230.0
1000.0,1000.0,1000.0,1000.0,1000.0,149.54549928811906,134.85096845858655,358.8888888888894,358.88888888888897,358.88888888888897,358.88888888888897,358.88888888888897
1000.0,1000.0,718.8718183902761,1000.0,160.00000000000068,285.4545007118823,303.1010833913136,112.31032368934001,145.07407407407436,142.71105113210365,141.6740740740742,161.39226267536867
1000.0,1000.0,1000.0,1000.0,1000.0,149.54549928811855,134.85096845858712,430.0000000000002,421.111111111111,427.28894886789635,430.0000000000002,353.6077373246312
270.2339181286527,305.00000000000017,305.00000000000057,305.0000000000001,310.00000000000017,375.0000000000017,373.1010833913161,209.99999999999991,230.00000000000006,230.0,136.82407446592742,176.3922626753668
290.0000000000008,270.00000000000085,285.0000000000002,275.0,260.0000000000003,290.0000000000009,290.00000000000017,290.0,326.111111111111,326.49990600293717,304.8499996081472,344.99999999999994
1000.0,905.0000000000009,820.0000000000005,979.8067632850249,934.4262295081962,960.0000000000016,955.0000000000005,919.9999999999999,328.88888888888897,328.5000939970629,343.17592553407263,309.47961206754707
1000.0,1000.0,1000.0,818.1521739130428,985.0000000000011,242.9629629629656,234.9999999999999,276.34389042782385,250.00000000000014,264.9999999999998,253.1759255340723,295.0000000000002
1000.0,1000.0,1000.0,186.84782608695713,154.99999999999858,112.03703703703576,170.0000000000001,105.00000000000009,274.99999999999983,210.00000000000023,271.82407446592794,174.91188960683766
1000.0,1000.0,500.0,303.1521739130429,328.3424408014578,347.0370370370367,295.0000000000007,364.9999999999999,280.0000000000002,280.0000000000002,280.0000000000004,330.0000000000013
1000.0,1000.0,509.071428571428,345.0,419.9999999999993,420.0000000000001,295.2413557001029,433.65610957217615,360.0000000000007,360.0000000000017,366.8275704667351,355.0881103931622
1000.0,1000.0,1000.0,295.00000000000045,180.0000000000008,143.82151899157594,320.6283997109054,148.72750076946727,303.0940960039215,315.4596979725345,250.0,284.9692970344272
1000.0,620.0000000000009,640.0,360.0,430.0000000000007,430.0000000000005,350.0000000000005,430.00000000000057,375.00000000000057,375.0000000000002,370.6283997109057,365.9655932903595
1000.0,613.7142857142858,635.0,335.0,430.00000000000006,429.99999999745114,410.00000000000045,360.00000000000034,370.00000000000057,370.0000000000007,410.0,304.034406709641
1000.0,1000.0,1000.0,150.7810251937634,175.52833604281227,133.82151899387026,240.00000000000045,238.7275007694676,255.00000000000114,230.00000000000134,240.00000000000023,324.9692970344272
1000.0,1000.0,1000.0,1000.0,210.0,379.6465541363837,305.0000000000022,325.00000000000057,289.7312039372268,305.00000000000125,277.5000000000003,180.0
1000.0,1000.0,941.9547588561637,997.3509930907327,823.3515482695816,1000.0,284.5529053757722,233.46256765906654,276.1111111111112,246.34389546265683,292.49999999999983,295.00000000000034
1000.0,890.539682539683,982.9682539682544,940.0000000000002,1000.0,290.0000000000009,239.9999999999999,324.9999999999997,224.99999999999974,316.4180198262323,245.76048917798317,289.80695882890535
174.9122807017541,255.00000000000017,275.0000000000002,270.0000000000001,260.00000000000017,260.0000000000011,315.0000000000003,330.0000000000002,330.00000000000034,332.4041424169816,318.6765478590538,345.0
175.70175438596473,270.0,290.0000000000002,299.99999999999994,310.00000000000074,230.0,230.0000000000001,230.0000000000001,215.00000000000014,183.70696869413118,184.99999999999997,169.9999999999997
1000.0,1000.0,1000.0,1000.0,1000.0,399.9999999999984,415.0000000000004,415.00000000000045,400.0,321.293031305869,319.99999999999994,335.00000000000017
1000.0,1000.0,1000.0,223.69565217391346,270.0000000000004,251.14502701913116,229.99999999999977,263.08369565217356,224.99999999999892,225.00000000000114,232.49999999999977,290.0
1000.0,291.8571428571429,291.8571428571429,281.30434782608654,234.99999999999977,323.85497298086955,345.0000000000007,311.9163043478262,350.0000000000007,349.9999999999992,342.50000000000045,290.0
