c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
835.2981500431536,13.554834215167544,0.0,32.45459673908964,31.10091669481031,0.0,276.0618138683544,36.319955720664936,0.0,353.68004427933505,353.68004427933505,3.680044279335063,3.680044279335063,0.0,8.17787617630014,314.72017711734026,103.68004427933506,103.68004427933506,103.68004427933506
0.0,0.0,0.0,29.98531470224023,27.638994746519565,0.0,0.0,0.0,0.0,246.31995572066495,196.31995572066495,0.0,0.0,0.0,0.0,3.68004427933505,0.0,0.0,0.0
0.0,0.0,0.0,29.98531470224023,27.638994746519565,0.0,0.0,0.0,0.0,246.31995572066495,196.31995572066495,0.0,0.0,0.0,0.0,3.68004427933505,0.0,0.0,0.0
0.0,0.0,0.0,29.98531470224023,27.638994746519565,0.0,0.0,0.0,0.0,246.31995572066495,196.31995572066495,0.0,0.0,0.0,0.0,3.68004427933505,0.0,0.0,0.0
0.0,0.0,0.0,29.98531470224023,27.638994746519565,0.0,0.0,0.0,0.0,246.31995572066495,196.31995572066495,0.0,0.0,0.0,0.0,3.6800442793351635,0.0,0.0,0.0
0.0,0.0,0.0,29.98531470224023,27.638994746519565,0.0,0.0,0.0,0.0,246.31995572066495,196.31995572066495,0.0,0.0,0.0,0.0,3.68004427933505,0.0,0.0,0.0
0.0,0.0,0.0,29.98531470224023,27.638994746519565,0.0,0.0,0.0,0.0,246.31995572066495,196.31995572066495,0.0,0.0,0.0,0.0,15.954275957821835,12.274231678486771,0.0,0.0
0.0,0.0,0.0,29.98531470224023,27.638994746519565,0.0,0.0,0.0,0.0,246.31995572066495,196.31995572066495,0.0,0.0,0.0,0.0,3.68004427933505,0.0,0.0,0.0
0.0,0.0,0.0,29.98531470224023,27.638994746519565,0.0,0.0,0.0,0.0,246.31995572066495,196.31995572066495,0.0,0.0,0.0,0.0,3.68004427933505,0.0,0.0,0.0
0.0,0.0,0.0,29.98531470224023,27.638994746519565,0.0,0.0,0.0,0.0,246.31995572066495,196.31995572066495,0.0,0.0,0.0,0.0,3.68004427933505,0.0,0.0,0.0
12.94115417088821,0.0,0.0,29.98531470224023,0.0,0.0,46.319955720664936,0.0,0.0,246.31995572066495,0.0,0.0,0.0,0.0,0.0,78.6800442793346,74.99999999999953,0.0,0.0
0.0,0.0,0.0,32.978532665390816,0.0,0.0,0.0,0.0,0.0,376.4598671619948,0.0,0.0,0.0,0.0,0.0,107.36008855867013,103.68004427933506,0.0,0.0
0.0,0.0,0.0,30.518904517993164,0.0,0.0,0.0,0.0,0.0,269.5195129273143,0.0,0.0,0.0,0.0,0.0,64.30044279335067,60.620398514015605,0.0,0.0
0.0,0.0,0.0,50.72854553641787,0.0,0.0,3.680044279335063,3.680044279335063,3.680044279335063,1148.1995572066494,3.680044279335063,3.680044279335063,0.0,0.0,0.0,314.72017711734026,103.68004427933506,103.68004427933506,103.68004427933506
0.0,0.0,0.0,30.518904517993164,0.0,0.0,0.0,0.0,0.0,269.5195129273143,0.0,0.0,0.0,15.839468647979245,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,34.56782757326728,0.0,0.0,3.680044279335063,3.680044279335063,3.680044279335063,445.5596457653194,3.680044279335063,0.0,10.575477503846258,0.0,0.0,211.0401328380052,103.68004427933506,0.0,103.68004427933506
0.0,0.0,0.0,35.50950664190026,0.0,0.0,0.0,0.0,0.0,486.50221396675306,0.0,0.0,6.895433224511195,32.82216968741801,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,55.719147660324964,0.0,0.0,3.680044279335063,3.680044279335063,3.680044279335063,1365.1822582460882,3.680044279335063,3.680044279335063,32.75534166385239,0.0,7.360088558670211,314.72017711734026,103.68004427933506,103.68004427933506,103.68004427933506
0.0,0.0,0.0,39.770337986415974,0.0,0.0,0.0,0.0,0.0,671.7557506848278,0.0,0.0,22.451217681714134,0.0,0.0,3.680044279335063,0.0,0.0,0.0
23.698757270441664,0.0,0.0,55.90354553641784,0.0,0.0,353.68004427933505,3.680044279335063,3.680044279335063,1373.199557206648,3.680044279335063,3.680044279335063,18.771173402379084,0.0,0.0,314.72017711734026,103.68004427933506,103.68004427933506,103.68004427933506
0.0,0.0,0.0,35.69390451799313,0.0,0.0,0.0,0.0,0.0,494.5195129273129,0.0,0.0,15.091129123044013,54.45057975909032,0.0,0.0,0.0,0.0,0.0
18.78194022289768,13.554834215167544,0.0,29.98531470224023,0.0,0.0,213.19955720664984,36.319955720664936,0.0,246.31995572066495,0.0,0.0,60.416606626890264,52.159424368644295,0.0,0.0,0.0,0.0,0.0
22.410741772674406,0.0,0.0,50.194955720664936,0.0,0.0,316.8796014859849,3.680044279335063,3.680044279335063,1125.0,3.680044279335063,3.680044279335063,103.68004427933506,0.0,0.0,314.72017711734026,103.68004427933506,103.68004427933506,103.68004427933506
0.0,13.554834215167544,0.0,29.98531470224023,0.0,0.0,0.0,36.319955720664936,0.0,246.31995572066495,0.0,0.0,100.0,28.959867161994836,0.0,0.0,0.0,0.0,0.0
