Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
500.0,500.0,500.0,500.0,456.99040597127663,477.27458062669336,459.4137847031057,311.60006865695186,332.538538849726
500.0,471.8093967318253,446.6232034357747,421.44204835893635,418.36831,231.63169000000005,231.63169,218.36831,218.3683100000002
500.0,466.91414323955064,421.9066365976813,393.9883515081736,393.9883515081736,356.01042001033585,387.0941149332198,370.6540236964126,179.87036400000005
500.0,475.3035081307757,440.2478053532775,418.5026526625754,368.4897487384476,368.4897487384476,218.4510369660642,218.4510369660642,218.4510369660642
500.0,500.0,347.78085338254846,171.52621000000005,171.52621000000002,171.52620999999994,171.52621,171.52621000000005,171.52620999999996
500.0,472.4535877321913,433.9149899771774,410.0093875709905,363.44226353030155,376.56443705378786,204.51277828361916,204.5127782836198,217.17622721819305
500.0,478.35058573063975,227.06098599999996,243.667324103256,227.06098600000013,227.06098600000115,222.939014,222.9390140000001,222.939014
496.0205767571224,119.43560100000002,250.56439899999998,199.43560100000002,199.4356010000006,199.43560100000005,250.56439899999998,199.43560100000002,250.56439899999998
422.1394599999999,342.8605400000003,73.65423111111105,244.46231567499018,271.82685999999967,241.73174199860748,194.261653882486,300.7689309294912,186.50943999999996
470.20183,500.0,279.79817,140.92696799999996,225.83185000000032,200.3508391125033,225.83184999999997,140.8318500000008,225.83184999999997
500.0,500.0,192.81501000000003,192.81501000000026,192.81501000000037,192.81501000000014,192.81501000000003,192.81501000000065,192.81501000000003
500.0,407.96919,173.46529617647047,214.84582,190.1541799999996,190.15417999999988,190.15418,190.15418000000003,190.15418
500.0,500.0,500.0,500.0,251.89378000000028,251.89378000000008,251.89377999999994,251.89377999999996,251.89377999999994
311.3559538235295,500.0,161.73964999999998,123.33732999999984,135.02457000000004,135.02457000000004,135.02457000000004,135.0245700000001,135.02457000000067
500.0,355.7422363880053,247.4413,280.84362000000016,277.0818011111125,280.84362000000016,280.84362000000004,280.84362000000004,280.8436199999997
500.0,286.0003600000001,136.00036,225.81394999999998,136.00036,136.00036000000017,136.00036,136.00036,136.00036000000028
457.6727385294133,0.0,176.81430999999998,105.35575976008306,176.81430999999998,176.81431000000003,213.18569000000002,176.81430999999998,176.81430999999998
500.0,189.32228999999984,81.33592055555546,98.32487999999995,98.3248799999999,98.32487999999995,98.32487999999995,98.3248799999999,98.32487999999995
500.0,500.0,500.0,170.99740999999995,149.0025900000001,132.35967564636456,149.00259000000005,135.87831000000006,135.87831000000006
500.0,500.0,500.0,500.0,122.86511999999982,159.06214,123.46362999999997,159.06214000000006,159.06214
469.2626,344.79954,389.7995399999999,225.73740000000035,171.9344200000002,132.0100598183816,171.33591000000004,113.86168000000032,113.93240153414337
500.0,500.0,500.0,218.09851000000003,228.09851000000003,278.0985100000006,227.50000000000003,278.09851000000026,278.0985100000006
500.0,298.28522599999997,230.40367143612082,230.40367143612076,201.71477399999995,201.71477399999998,201.71477399999998,201.714774,201.71477399999998
500.0,500.0,500.0,500.0,500.0,319.8336069999999,269.8336070000002,280.1663930000004,280.166393
