Column1
11850.0
11711.111111111113
11672.222222222228
11244.44444444445
11255.555555555557
11428.888888888894
10855.595840359758
10766.111111111111
10620.0
10643.271604938273
10496.741615139592
10471.111111111111
10390.444444444445
10580.0
10355.444444444445
10245.0
9983.271604938273
9854.333333333332
9875.0
9671.111111111111
9420.0
9209.844444444445
9114.844444444447
8875.0
