Column1,Column2,Column3,Column4
500.0,111.40378869422129,111.40378869422129,111.40378869422129
500.0,500.0,139.54666447931612,139.54666447931612
500.0,500.0,500.0,146.7071004720201
161.62042347415036,161.62042347415036,161.62042347415036,161.62042347415036
