Column1
0.0
0.0
0.0
9.640000000005548
0.0
0.0
0.0
0.0
48.14999999996194
0.0
22.372568960445783
0.0
0.0
0.0
56.19000000004024
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
48.15000000000014
