c[1],c[2],c[3],c[4],c[5],c[6],c[7],c[8],c[9],c[10],c[11],c[12],c[13],c[14],c[15],c[16],c[17],c[18],p[1],p[2],p[3],p[4],p[5],p[6],p[7],p[8],p[9],p[10],p[11],p[12],p[13],p[14],p[15],p[16],p[17],p[18],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
0.0,313.8686,284.3723,1099.4744512500001,6.003154824153004e6,259.4553,1028.1586875000003,759.6868,284.3723,1099.4744512500001,6.003154824153004e6,259.4553,0.0,0.0,0.0,1099.4744512500001,778.972225,0.0,0.0,28.69,21.31,71.31,22.83944444444446,21.31,71.31,71.31,21.31,71.31,22.83944444444446,21.31,0.0,0.0,0.0,71.31,71.31,0.0,28.69,0.0,63.75555555555556,157.38,128.69,0.0,0.0
1028.1586875000003,759.6868,284.3723,0.0,3575.111,259.4553,0.0,0.0,0.0,0.0,3575.111,0.0,1028.1586875000003,759.6868,284.3723,0.0,0.0,259.4553,71.31,71.31,21.31,0.0,305.6,21.31,0.0,0.0,0.0,0.0,305.6,0.0,71.31,71.31,21.31,0.0,0.0,21.31,0.0,128.69,0.0,0.0,0.0,0.0,0.0
520.5441875,313.8686,866.76,6709.00576125,4382.222524999999,811.26,520.5441875,2586.8686,367.51890000000003,539.59076125,4382.222524999999,2275.4931,2034.85875,313.8686,866.76,539.59076125,334.884025,811.26,28.69,28.69,65.0,378.69,369.29,65.0,28.69,228.69,28.69,28.69,369.29,178.69,135.0,28.69,65.0,28.69,28.69,65.0,87.131,0.0,57.379999999999995,414.76,128.69,128.69,128.69
1028.1586875000003,2586.8686,0.0,0.0,98.97612582218711,0.0,1028.1586875000003,0.0,284.3723,1099.4744512500001,98.97612582218711,0.0,0.0,759.6868,0.0,1099.4744512500001,778.972225,0.0,71.31,228.69,0.0,0.0,10.074265205933093,0.0,71.31,2.40284757118928,21.31,71.31,10.074265205933093,0.0,0.0,71.31,0.0,71.31,71.31,2.2086220169361046,6.799000000000007,0.0,0.0,28.69,0.0,0.0,0.0
0.0,0.0,284.3723,1099.4744512500001,980.1295160328496,2275.4931,0.0,759.6868,0.0,0.0,980.1295160328496,259.4553,1028.1586875000003,0.0,284.3723,539.59076125,334.884025,259.4553,0.0,2.40284757118928,21.31,71.31,88.72998623363063,178.69,1.4986614430297094,71.31,0.0,0.0,88.72998623363063,21.31,71.31,0.0,21.31,28.69,28.69,21.31,0.0,0.0,0.0,28.69,0.0,0.0,0.0
1028.1586875000003,759.6868,367.51890000000003,0.0,0.0,343.9931,1028.1586875000003,759.6868,284.3723,1099.4744512500001,0.0,0.0,0.0,759.6868,0.0,1099.4744512500001,2374.742240085146,0.0,71.31,71.31,28.69,0.0,2.2639573880449797,28.69,71.31,71.31,21.31,71.31,2.2639573880449797,0.0,0.0,71.31,0.0,71.31,208.0234632069739,2.2086220169361046,0.0,0.0,0.0,28.69,0.0,0.0,0.0
0.0,313.8686,2420.0189,1099.4744512500001,778.972225,259.4553,0.0,759.6868,284.3723,0.0,778.972225,259.4553,1028.1586875000003,0.0,1248.9504999999974,0.0,0.0,259.4553,0.0,28.69,178.69,71.31,71.31,21.31,0.0,71.31,21.31,0.0,71.31,21.31,71.31,0.0,93.44999999999982,0.0,0.0,21.31,0.0,0.0,0.0,28.69,0.0,0.0,0.0
1028.1586875000003,759.6868,367.51890000000003,0.0,0.0,0.0,1028.1586875000003,759.6868,367.51890000000003,1099.4744512500001,0.0,0.0,0.0,759.6868,0.0,1099.4744512500001,778.972225,0.0,71.31,71.31,28.69,1.4484321063226913,0.0,0.0,71.31,71.31,28.69,71.31,0.0,2.2086220169361046,0.0,71.31,2.0774800868935555,71.31,71.31,0.0,0.0,0.0,0.0,144.65991023429612,0.0,0.0,115.96991023429612
0.0,0.0,284.3723,1099.4744512500001,2523.7748374161756,259.4553,0.0,0.0,284.3723,0.0,2523.7748374161756,0.0,1028.1586875000003,0.0,284.3723,0.0,0.0,259.4553,0.0,0.0,21.31,71.31,220.5235762143993,21.31,0.0,2.40284757118928,21.31,0.0,220.5235762143993,0.0,71.31,0.0,21.31,0.0,0.0,21.31,28.69,0.0,0.0,28.69,0.0,0.0,0.0
1028.1586875000003,0.0,0.0,0.0,334.884025,0.0,1028.1586875000003,0.0,0.0,1099.4744512500001,334.884025,259.4553,0.0,313.8686,284.3723,1099.4744512500001,778.972225,0.0,71.31,2.40284757118928,0.0,0.0,28.69,0.0,71.31,0.0,0.0,71.31,28.69,21.31,0.0,28.69,21.31,71.31,71.31,0.0,28.69,0.0,0.0,133.6671524287948,104.9771524287948,0.0,0.0
0.0,313.8686,284.3723,1099.4744512500001,1074.9621499927403,259.4553,0.0,0.0,0.0,0.0,1074.9621499927403,343.9931,1028.1586875000003,0.0,0.0,0.0,0.0,259.4553,0.0,28.69,21.31,71.31,96.94238146722151,21.31,0.0,2.40284757118928,0.0,0.0,96.94238146722151,28.69,71.31,0.0,0.0,1.4484321063226913,2.2639573880449797,21.31,0.0,0.0,0.0,157.38,0.0,0.0,128.69
1028.1586875000003,0.0,0.0,0.0,0.0,0.0,1028.1586875000003,0.0,1719.519682413956,1099.4744512500001,0.0,0.0,0.0,0.0,0.0,1099.4744512500001,778.972225,0.0,71.31,0.0,2.0774800868935555,0.0,2.2639573880449797,0.0,71.31,0.0,127.96594369398667,71.31,2.2639573880449797,0.0,1.4986614430297094,0.0,0.0,71.31,71.31,0.0,0.0,0.0,0.0,28.69,0.0,0.0,0.0
0.0,0.0,391.9594008319968,1099.4744512500001,778.972225,0.0,0.0,0.0,0.0,0.0,778.972225,0.0,1028.1586875000003,0.0,284.3723,0.0,0.0,259.4553,0.0,0.0,29.381050324981004,71.31,71.31,0.0,0.0,0.0,2.0774800868935555,0.0,71.31,2.2086220169361046,71.31,2.40284757118928,21.31,0.0,0.0,21.31,28.69,0.0,0.0,157.38,0.0,128.69,0.0
1028.1586875000003,0.0,0.0,0.0,178.06246038855346,0.0,1028.1586875000003,313.8686,0.0,1099.4744512500001,178.06246038855346,0.0,0.0,0.0,0.0,1099.4744512500001,778.972225,343.9931,71.31,0.0,0.0,1.4484321063226913,16.31504915277597,2.2086220169361046,71.31,28.69,0.0,71.31,16.31504915277597,0.0,0.0,2.40284757118928,0.0,71.31,71.31,28.69,28.69,0.0,0.0,28.69,0.0,0.0,0.0
0.0,0.0,0.0,1099.4744512500001,852.1979243482979,0.0,0.0,0.0,284.3723,0.0,852.1979243482979,259.4553,1028.1586875000003,0.0,284.3723,0.0,0.0,0.0,0.0,0.0,2.0774800868935555,71.31,77.65125995655319,0.0,0.0,0.0,21.31,0.0,77.65125995655319,21.31,71.31,0.0,21.31,0.0,0.0,0.0,0.0,0.0,0.0,157.38,0.0,128.69,0.0
1028.1586875000003,0.0,0.0,0.0,0.0,259.4553,1028.1586875000003,0.0,0.0,1099.4744512500001,0.0,0.0,0.0,0.0,284.3723,0.0,3691.1911000000005,259.4553,71.31,0.0,0.0,0.0,0.0,21.31,71.31,0.0,0.0,71.31,0.0,0.0,0.0,0.0,21.31,0.0,314.76000000000005,21.31,0.0,0.0,0.0,28.69,0.0,0.0,0.0
0.0,0.0,284.3723,1099.4744512500001,1897.9797875000002,0.0,0.0,0.0,284.3723,0.0,1897.9797875000002,0.0,1028.1586875000003,0.0,0.0,1099.4744512500001,0.0,0.0,0.0,0.0,21.31,71.31,168.03500000000003,0.0,0.0,0.0,21.31,0.0,168.03500000000003,0.0,71.31,0.0,0.0,71.31,0.0,0.0,0.0,0.0,0.0,28.69,0.0,0.0,0.0
1028.1586875000003,759.6868,367.51890000000003,0.0,0.0,259.4553,1028.1586875000003,0.0,284.3723,1824.714695000001,0.0,259.4553,0.0,0.0,0.0,0.0,778.972225,259.4553,71.31,71.31,28.69,0.0,0.0,21.31,71.31,0.0,21.31,114.76000000000005,0.0,21.31,0.0,0.0,0.0,0.0,71.31,21.31,0.0,0.0,0.0,157.38,0.0,128.69,0.0
0.0,0.0,0.0,1099.4744512500001,1780.4291625000005,0.0,0.0,759.6868,0.0,0.0,1780.4291625000005,0.0,1028.1586875000003,1308.9099999999999,284.3723,1099.4744512500001,0.0,0.0,0.0,0.0,0.0,71.31,158.03500000000005,0.0,0.0,71.31,0.0,0.0,158.03500000000005,0.0,71.31,120.0,21.31,71.31,0.0,0.0,0.0,0.0,0.0,28.69,0.0,0.0,0.0
