Column1,Column2,Column3,Column4
500.0,500.0,500.0,179.1343472126065
151.58357352170742,151.58357352170742,151.58357352170742,151.58357352170742
500.0,500.0,152.6734422900907,152.6734422900907
500.0,152.46229421272727,152.46229421272727,152.46229421272727
