c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
1510.33,1112.0,1881.1290785898673,9.94363394699707e7,1543.1225,0.0,100.0,100.0,137.59080945618155,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1112.0,0.0,1607.04,1138.96,1576.8001645210572,0.0,100.0,0.0,100.0,100.0,122.6728954561816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510.33,0.0,695.5,0.0,1138.96,0.0,100.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,96.0,0.0,96.0,0.0
0.0,1644.5775019999999,895.45,1607.04,0.0,966.2500000000011,0.0,146.789348,65.0,100.0,0.0,75.00000000000009,0.0,0.0,0.0,100.0,0.0,100.0,0.0
2252.395186374999,0.0,0.0,0.0,1138.96,776.8000000000011,146.94757999999993,0.0,0.0,0.0,100.0,60.000000000000085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1566.5,1039.2467368755501,1607.04,0.0,650.5,0.0,140.0,75.77811244444405,100.0,0.0,50.0,0.0,0.0,0.0,74.69432155555586,74.69432155555586,0.0,0.0
1510.33,1337.6,1241.5967368755503,0.0,1138.96,0.0,100.0,120.0,90.77811244444405,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1112.0,0.0,1607.04,1138.96,754.723447633333,0.0,100.0,0.0,100.0,100.0,58.25205444444441,0.0,0.0,0.0,92.87674355555549,0.0,92.87674355555549,0.0
1510.33,0.0,1260.1251589444441,1607.04,1138.96,944.173447633333,100.0,0.0,92.15160555555553,100.0,100.0,73.25205444444441,0.0,0.0,0.0,70.31741999999986,0.0,0.0,70.31741999999986
2063.54875,2273.0,1057.7751589444442,1607.04,0.0,1135.2136941666663,135.0,200.0,77.15160555555553,100.0,0.0,88.25205444444441,0.0,0.0,0.0,100.0,0.0,100.0,0.0
1510.33,2273.0,0.0,1607.04,4166.46,1326.8539406999994,100.0,200.0,0.0,100.0,350.0,103.25205444444441,0.0,0.0,0.0,200.0,100.0,100.0,0.0
1510.33,2034.1999999999998,1587.970567000023,1607.04,3804.072881349976,0.0,100.0,180.0,116.26158000000169,100.0,321.4036599999981,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0
0.0,2273.0,1793.7224198000233,1879.2883440399992,3769.6749007999774,839.95,0.0,200.0,131.2615800000017,116.31071999999995,318.68927999999823,65.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
1510.33,2034.1999999999998,1587.970567000023,0.0,3327.566420799978,650.5,100.0,180.0,116.26158000000169,0.0,283.68927999999823,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510.33,1798.7,1383.220567000023,1607.04,3282.1974999999998,650.5,100.0,160.0,101.26158000000169,100.0,280.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510.33,1756.1725736000005,0.0,2191.2381250000003,3722.9224999999997,650.5,100.0,156.37138000000004,0.0,135.0,315.0,50.0,0.0,0.0,0.0,171.62789999999995,71.62789999999995,100.0,0.0
1510.33,1990.8742772000005,2052.5,2783.2268750000003,4166.46,0.0,100.0,176.37138000000004,150.0,170.0,350.0,0.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
1510.33,2153.6,2052.5,3403.7812500000005,3722.9224999999997,1931.5,100.0,190.0,150.0,205.0,315.0,150.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
2063.54875,2273.0,2052.5,4039.916875000001,4166.46,1931.5,135.0,200.0,150.0,240.0,350.0,150.0,0.0,0.0,0.0,226.9948199999999,100.0,100.0,26.99481999999989
1510.33,2266.1888031200006,2052.5,3587.3054350325833,3722.9224999999997,1931.5,100.0,199.42954800000007,150.0,215.3509808888873,315.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872.1554701250243,2027.3888031200008,0.0,2966.7510600325836,3282.1974999999998,1736.65,122.89129111111265,179.42954800000007,0.0,180.3509808888873,280.0,135.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
0.0,1792.014302560001,695.5,2364.0102286342517,2851.785,0.0,0.0,159.42954800000007,50.0,145.3509808888873,245.0,0.0,0.0,0.0,0.0,94.02245111111256,94.02245111111256,0.0,0.0
1731.6175,1559.9398020000008,695.5,0.0,0.0,1931.5,114.0,139.42954800000007,50.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284.83625,0.0,0.0,1607.04,4166.46,0.0,149.0,0.0,0.0,100.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
