Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,350.0
400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
1000.0,990.0,1000.0,933.0568037792361,1000.0,1000.0,410.0,446.1111111111111,405.0
1000.0,470.0,470.0,460.0,470.0,470.0,377.9629629629629,320.0,396.1111111111111
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,434.07407407407425,445.0,405.0
400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0
1000.0,1000.0,1000.0,1000.0,951.0932105868832,1000.0,1000.0,450.0,450.0
1000.0,1000.0,1000.0,550.0,550.0,511.11111111111086,520.0,400.0,335.0
1000.0,1000.0,1000.0,1000.0,1000.0,300.0,300.0,300.0,466.1111111111111
1000.0,1000.0,1000.0,1000.0,400.0,400.0,400.0000000000002,400.0,400.0
1000.0,1000.0,646.1111111111111,700.0,450.0,450.0,450.0,450.0000000000002,450.0
1000.0,1000.0,471.1111111111111,500.0,500.0,500.0,500.0,500.0,500.0
1000.0,866.1111111111111,443.8888888888889,346.94319622076387,415.0,455.0,471.1111111111111,451.1111111111111,465.0
1000.0,1000.0,1000.0,500.0,500.0,500.0000000000002,455.0,485.0,425.00000000000006
1000.0,1000.0,1000.0,1000.0,400.0,400.0,400.0,382.5,400.0
1000.0,650.0,650.0,300.0,252.508950262114,275.0,300.0000000000001,300.0000000000001,420.0
1000.0,1000.0,1000.0,441.1111111111111,452.508950262114,545.0,350.0,389.9999999999999,340.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,450.0,429.9999999999999,450.0
350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0
400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,404.9999999999998,405.0,450.0
1000.0,390.0,440.0,497.5,440.0,335.0,299.9999999999998,300.00000000000006,300.0
1000.0,1000.0,400.0,307.5,400.0,470.0,505.0000000000002,504.9999999999999,440.0
