Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
1000.0,1000.0,1000.0,1000.0,1000.0,589.0648062783439,588.5640600000002,580.4590499999999,580.4590499999999
1000.0,894.130070950267,1.523110000000088,403.8425707409858,128.0187236348396,381.9992537216563,382.5,435.6050100000002,423.77022805417766
1000.0,1000.0,777.4474921139579,496.8794192590141,677.2451000000001,525.9558661111109,518.22199,527.2451000000003,527.2451000000001
1000.0,1000.0,769.45487,530.54513,695.54513,530.54513,530.54513,580.54513,662.4007630569341
1000.0,1000.0,1000.0,423.47954000000004,313.45405398249017,419.12289888888915,423.47954000000004,261.5204599999999,313.1803730569335
1000.0,1000.0,770.4750000779795,514.65713,514.65713,557.201991111111,514.65713,514.65713,533.9007099999532
1000.0,1000.0,1000.0,1000.0,482.30988601750994,337.7156,337.7156,516.2673911111109,459.1577600000468
1000.0,938.5578399999999,738.5578399999999,498.01940000000025,423.53235398249,478.27052000000003,531.4421600000001,464.8380515555549,509.9999999999533
1000.0,1000.0,1000.0,534.21138,435.78862000000015,470.60981111111096,435.78862000000015,473.7790768888902,427.7692199999533
1000.0,944.7126800000001,1000.0,1000.0,1000.0,1000.0,371.8136999999999,501.72222311111005,466.72948000004664
1000.0,1000.0,961.52638,1000.0,961.52638,1000.0,1000.0,426.52638,473.47361999999976
857.9158500000003,792.0841499999999,792.0841499999999,792.0841499999999,707.9158500000002,792.0841499999999,773.6529024205624,557.9158500000002,507.91585000000043
1000.0,1000.0,956.2710199999999,956.2710199999999,956.2710199999999,956.2710199999999,956.2710199999999,956.2710199999999,562.8972800000004
863.8443,810.204800001655,786.1557,786.1557,786.1557,786.1557,786.1557,786.1557000000005,663.8442999999999
1000.0,954.46074,954.46074,965.5718511111111,954.46074,954.46074,954.46074,954.46074,564.70756
1000.0,982.6778511094559,953.6747600000001,1000.0,953.6747600000001,1000.0,953.6747600000001,518.4895879999998,336.9546598579341
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,612.2971386905485,419.33541555555536,527.9480893881555
1000.0,1000.0,985.6700599999999,985.6700599999999,985.6700599999999,985.6700599999999,935.6700599999999,985.6700599999999,394.66783145137515
875.25548,875.2554799999998,874.74452,774.74452,785.855631111111,774.74452,785.855631111111,774.7445199999997,675.2554799999998
858.50218,791.49782,791.49782,791.49782,791.49782,791.49782,791.49782,791.4978199999999,508.50217999999995
1000.0,1000.0,972.52947,1000.0,972.52947,972.52947,1000.0,972.52947,537.5147066331164
1000.0,955.74801,1000.0,1000.0,1000.0,1000.0,1000.0,514.2519900000001,458.74103
1000.0,1000.0,1000.0,1000.0,442.51164000000017,502.9454800000002,407.9454800000002,407.0545199999999,497.56547999999975
1000.0,1000.0,1000.0,760.21692,540.21692,310.21692,460.21691999999996,575.6740400000003,460.2169200000002
