Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,600.0000000000002
1000.0,1000.0,1000.0,1000.0,1000.0,700.0000000000016,650.0,425.0000000000001
1000.0,1000.0,1000.0,1000.0,1000.0,260.5555555555555,305.0,525.0
1000.0,1000.0,1000.0,920.0000000000003,980.0000000000003,720.0,719.9999999999999,570.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0
1000.0,1000.0,1000.0,1000.0,999.9999999999998,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,894.9647887323945,919.9647887323945,909.9647887323945,453.05555555555634,495.5555555555539,495.00000000000006,470.0
1000.0,1000.0,1000.0,1000.0,650.0,649.4444444444462,650.0,641.111111111111
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,950.0000000000001,1000.0,850.0,730.0000000000002,800.0,750.0,750.0
1000.0,1000.0,1000.0,100.55555555555574,328.0555555555555,250.00000000000009,310.55555555555566,310.5555555555577
1000.0,1000.0,1000.0,899.9999999999993,750.0000000000002,825.5555555555557,750.0000000000002,750.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999999995
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,950.0,950.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,521.2394366197186,732.3023672015139,728.5681653059469,750.0
1000.0,1000.0,1000.0,1000.0,600.0,197.30236720151382,212.4570541948354,215.0
1000.0,1000.0,984.9999999999999,1000.0,1000.0,797.6976327984862,782.5429458051643,780.0
