Column1
1153.9290762138437
1163.9450198880422
1178.4403691873201
1181.8019802692334
1240.0237051329113
1156.852044153794
1171.5551665943087
1164.0242832024771
1235.5708338000732
1169.1326710228689
1203.9104583700225
1231.1419380743553
1167.7860382553313
1166.1095966018572
1205.2909547537547
1241.5386397447069
1222.8473009072718
1211.1717645774484
1236.4319719634423
1151.2929295896722
1229.702767801036
1155.5440071417179
1188.6900339647461
1247.7834596419752
