Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,920.83482
1000.0,887.5287800000001,887.5287800000001,887.5287800000001,537.5287800000001,737.5287800000001,687.5287800000001,737.5287800000001
1000.0,1000.0,1000.0,1000.0,943.1782199999998,808.1206599999998,811.82178,566.4510199999999
1000.0,1000.0,1000.0,1000.0,1000.0,479.69096000000025,575.9898400000001,790.7373600000001
1000.0,1000.0,926.0155299999997,926.0155299999997,926.0155299999997,877.9651903302527,776.0155299999997,643.9844700000001
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,691.07006,691.07006
551.0288518055545,859.2738600000002,859.2738600000002,859.2738600000002,859.2738600000002,859.2738600000002,810.72614,559.2738600000001
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,831.5320999999999,1000.0
1000.0,1000.0,1000.0,1000.0,965.3600211111113,924.055308107541,749.6101699999999,699.6101699999999
1000.0,1000.0,984.4295400000001,984.4295400000001,335.5704599999999,311.87517300357007,583.7986600000002,609.5173012800064
1000.0,1000.0,1000.0,1000.0,981.7376599999998,980.8167069964298,831.7376599999998,766.7376599999999
545.4351918055543,853.6801999999998,853.6801999999998,853.6801999999998,503.6801999999999,681.7328566811178,703.6801999999999,803.4840698311045
1000.0,1000.0,1000.0,1000.0,960.86337,959.9424169964301,756.4600255555556,610.86337
1000.0,904.86112,904.86112,904.86112,685.13888,652.6788404371331,754.86112,754.86112
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,807.7366599999999,776.588226666667
1000.0,881.71776,881.71776,881.71776,531.71776,731.71776,731.71776,731.71776
1000.0,1000.0,1000.0,1000.0,955.69785,804.3021499999995,805.1355011111114,789.7441277777773
1000.0,1000.0,1000.0,1000.0,1000.0,478.1448353904293,455.0740122222222,414.93511888888827
1000.0,1000.0,949.0299999999997,949.0299999999997,949.0299999999997,799.0300000000002,799.0299999999997,906.9237222222228
1000.0,1000.0,985.5950499999999,985.5950499999999,985.5950499999999,985.5950499999999,979.9672988888888,938.9950811111116
1000.0,1000.0,944.2395100000003,944.2395100000003,944.2395100000003,944.2395100000003,944.2395100000003,944.2395100000003
1000.0,1000.0,917.7934599999999,762.79346,762.79346,762.79346,885.6855600000004,706.7163000000006
1000.0,1000.0,1000.0,638.71649,638.71649,638.71649,468.3600455555552,682.8044899999996
1000.0,1000.0,1000.0,767.5631137037035,767.5631137037035,767.5631137037035,834.3546255555549,898.7990699999993
