Column1
24000.0
23445.978192673298
22912.904557117377
24000.0
23991.11111111111
23851.11111111111
23951.11111111111
23771.111111111113
23736.11111111111
23498.611111111113
23582.222222222223
23222.222222222226
23241.11111111121
22937.62222222239
23021.41111111131
23327.22222222231
23146.784787196935
22981.361111111142
22777.012269751
22948.16239316241
