Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,967.7419354838709,936.5244536940686,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,919.9999999999997,975.0,1000.0,1000.0,1000.0,1000.0,900.000000000035,1000.0,1000.0,1000.0
1000.0,963.855421686747,929.0172739149369,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,796.1111111111117,901.1111111111111,1000.0,628.9111111110802,962.8000000000004,1000.0,1000.0,1000.0,961.1111111111135,1000.0
1000.0,962.0253164556962,925.4927095016824,1000.0,1000.0,980.0000000000003,1000.0,981.1111111111111,1000.0,1000.0,1000.0,965.0000000000005,905.0000000000002,1000.0,990.0000000000317,1000.0,1000.0,1000.0,943.8888888888865,970.0000000000039
1000.0,963.855421686747,929.0172739149369,1000.0,1000.0,1000.0,1000.0,899.9999999999995,1000.0,1000.0,1000.0,805.0000000000016,1000.0,920.0000000000425,800.0000000000316,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,967.7419354838709,936.5244536940686,1000.0,1000.0,1000.0,1000.0,940.0000000000005,996.1111111111113,831.111111111112,1000.0,919.9999999999995,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,970.8737864077669,942.5959091337544,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,912.5000000000135,945.0000000000007,1000.0,1000.0,1000.0,1000.0
1000.0,963.855421686747,929.0172739149369,1000.0,1000.0,1000.0,951.1111111111111,1000.0,1000.0,969.9999999999997,1000.0,901.1111111111111,1000.0,900.0000000000412,961.111111111085,921.1111111111104,1000.0,1000.0,863.9567141953785,950.000000000003
1000.0,952.3809523809524,907.0294784580499,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,900.0000000000402,1000.0,1000.0,1000.0,1000.0,1000.0,984.9999999999992
1000.0,958.6563307493541,919.0219604858149,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,900.0,931.1111111111115,900.0000000000433,950.0000000000348,950.0,950.0000000000341,885.5555555555555,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,900.0000000000009,850.0000000000421,900.0000000000443,950.0,900.0000000000005,900.0000000000017
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,950.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,950.0000000000003
1000.0,1000.0,1000.0,1000.0,991.1111111111111,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,850.0,900.0,900.0,911.1111111111111
1000.0,1000.0,1000.0,1000.0,1000.0,980.0,1000.0,1000.0,1000.0,980.0,980.0,1000.0,1000.0,980.0,980.0,980.0,980.0,1000.0,865.0,764.9999999999995
1000.0,1000.0,1000.0,1000.0,1000.0,900.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,900.0,900.0,867.0512820512835
1000.0,1000.0,1000.0,1000.0,1000.0,991.1111111111111,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,800.0000000000382,750.0000000000456,928.2018513616754,850.0000000000008,900.0000000000005,900.0000000000017
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,950.0000000000348,898.7111111111111,1000.0,950.0,915.6736760856709,750.0000000000294,800.0000000000282,800.0000000000017
1000.0,952.3809523809524,907.0294784580499,1000.0,1000.0,1000.0,1000.0,1000.0,980.0000000000006,945.000000000002,1000.0,1000.0,917.5000000000002,1000.0,1000.0,1000.0,967.9092597494357,1000.0,1000.0,1000.0
1000.0,963.855421686747,929.0172739149369,1000.0,1000.0,1000.0,1000.0,1000.0,809.9999999999994,974.9999999999989,970.0,1000.0,987.5000000000002,1000.0,1000.0,981.1111111111115,800.0000000000398,1000.0,943.0555555555555,950.0000000000023
1000.0,970.8737864077669,942.5959091337544,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,930.0000000000338,910.0,1000.0,1000.0,1000.0,745.805555555556,1000.0,1000.0
1000.0,967.7419354838709,936.5244536940686,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,966.1111111111115,1000.0,930.0000000000318,900.0000000000359,850.000000000043,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,963.855421686747,929.0172739149369,1000.0,1000.0,1000.0,1000.0,950.0,1000.0,797.5,949.9999999999995,920.0,970.0,1000.0,915.0000000000286,1000.0,1000.0,1000.0,800.0000000000407,1000.0
1000.0,956.2841530054645,914.4793812893787,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,935.0,720.0,1000.0,1000.0,1000.0,955.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
