Column1
24000.0
23978.77351349225
23957.77658022913
23937.006673239815
23916.461293825378
23896.137971237884
23876.034262363217
23856.147751407567
23836.47604958745
23808.721938658662
23661.57720697366
23516.3659705162
23373.062469347267
23231.641288427752
23229.50588945004
23223.83638726827
23213.013642668484
23196.944345760243
22798.76997916667
22581.081608253124
