Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
0.07900000000034879,0.9719999999996745,0.6919999999992332,0.8120000000018877,0.1469999999992173,7.98699999999924,16.358999999999313,3.6259999999995403,20.119000000042945,11.03899999999956,15.278999999999748
1000.0,432.0140000000008,432.3640000000007,432.2140000000011,363.47000000000054,423.2340000000012,381.16400000000124,259.15200000000124,331.8980000000006,343.09000000000106,350.5340000000011
1000.0,1000.0,1000.0,1000.0,445.543000977469,377.48457262532384,470.8155180041059,399.4295330195667,449.96400000000176,459.9806131527434,412.0845373923482
1000.0,1000.0,830.0890059288519,937.9024985755,813.9699999999981,755.1299999999989,725.588986111859,947.7054405205413,814.1251308640598,804.180291717493,826.1883612083109
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,728.5040000000026
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,998.2630000000047,988.3331695740806
1000.0,1000.0,1000.0,1000.0,1000.0,999.0210000000035,1000.0,993.9630000000056,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,699.315666649047,541.9731169259402,600.5500393005876,619.7305962384557,569.4238351498683
1000.0,1000.0,1000.0,1000.0,1000.0,999.2931046638538,835.7339407286877,930.7955690289256,807.4436216991693,786.3003435406149,801.5824842656152
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,856.7328659435352,860.337453372206,855.6164017344121
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,989.4085338473132,976.8234822297518,981.9666409905428
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,988.4011111111114,982.3444540969813
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,999.8923311002695,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,984.0062647354252,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,992.137603680021,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,990.5040000000424,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
