Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
1000.0,405.0,473.34569757727695,317.8222222222221,389.09439084134954,348.69728119465384,400.0,400.0,396.6017800410822,400.0,400.0,399.9999999999999
1000.0,270.0,338.34569757727695,250.0,204.09439084134948,193.6972811946539,250.0,248.8429800191535,250.0,250.0,250.0,250.0
953.1590413943366,792.3307680796735,784.3137254901966,0.0,89.65594887640201,81.99674415452937,84.01709401709488,110.37037037037034,105.70755102894692,149.6009142528055,149.6009142528055,149.6009142528055
1000.0,715.9090909090909,630.0,630.0,540.344051123598,630.0,233.07692307692128,265.0000000000001,290.201780041082,228.30928260550004,160.75509842915278,231.90928260550038
1000.0,611.1111111111111,576.923076923077,576.9230769230769,576.9230906320412,576.9230769230769,550.0,550.0,550.0000000000015,265.2177519765244,300.00000000000006,252.58028004248033
600.0,449.9999999999999,449.9999999999999,450.0,450.0,450.0,395.24444444188407,400.0,400.0,400.0000000000002,400.00000000000017,400.0
550.0,500.00000000000006,500.0,500.0,500.0,500.0,410.00000000221326,400.0,400.0,400.0,400.00000000000006,400.0
1000.0,611.1111111111112,576.9230769230769,576.9230769230769,576.9230769230769,576.9230769230769,576.9230769230787,549.9999999999999,529.2745077843667,230.0,288.1068015858874,242.18335415565653
1000.0,687.5,550.0,550.0,550.0,550.0,550.0,550.0,308.0954224846803,278.18181818181813,239.9999999999999,269.8749858029614
1000.0,785.7142857142858,561.2244897959184,500.0,500.0,500.0,500.0,285.0,167.94017245039117,169.99999999999994,150.0,150.0
1000.0,833.3333333333334,694.4444444444445,652.8860032911645,399.1485303662741,300.00000000000006,300.0,250.00000000000006,250.00000000000006,250.00000000000006,286.6153214573776,300.0
1000.0,909.090909090909,747.1360776361774,684.9665490449066,300.00000000000006,300.00000000000006,300.0,300.0,300.00000000000006,300.0,300.0,300.0
1000.0,1000.0,1000.0,500.0,200.0,200.0,200.0,185.87660426869834,199.99999999999997,200.0,199.9999999999999,196.1111111111113
1000.0,1000.0,687.5,552.0833333333334,639.1555455235875,370.00000000000006,220.00000000000108,220.0,220.0,220.0,220.0000000000006,220.0
1000.0,722.2222222222216,577.7777777777774,462.2222222222219,462.2222222222219,463.13175333164565,220.34814898414552,238.89876543209692,250.00000000000003,250.0,250.00000000000037,249.9999999999999
1000.0,833.3333333333334,694.4444444444445,595.2380952380956,347.2222222222225,300.0,300.0,150.00987654320826,247.27337702263281,230.27436070299052,250.0,219.99999999999994
1000.0,785.7142857142858,645.1612903225814,500.0,500.0,500.0,500.0,231.10123456790308,237.72662297736719,249.45127859401896,279.4957896537334,226.11111111111114
1000.0,687.5,550.0,550.0,549.9999999999999,550.0,550.0000000003365,550.0,181.8370245111421,193.84991516172036,218.75423644736338,197.42699078750616
1000.0,555.5555555555555,500.0,550.0,550.0000000000001,483.8709677419355,550.0,497.19512195121956,483.8709677419355,480.24225323853614,299.99999999999994,299.99999999999994
500.0,500.0,500.00000000000006,500.0,500.0,400.0,500.00000000000006,500.00000000000017,399.99999999999994,400.0,350.0,370.0
961.5384615384615,607.2874493927126,600.0,600.0,599.9999999999999,539.9437030349058,550.0,537.8048780487806,559.3241100835675,590.8688578725751,250.0,250.0
1000.0,722.2222222222222,650.0,650.0,650.0,235.0,151.52777777777777,152.8048780487804,174.32411008356735,224.75774676146392,275.37037037036976,220.0
1000.0,764.7058823529416,650.0000000000003,635.0,135.0,50.0,58.47222222222222,125.0,139.32411008356735,60.0,60.3703703703695,200.0
1000.0,1000.0,230.0,306.1111111111111,205.0,315.05629696509425,276.52777777777777,260.0,245.67588991643265,325.0,324.6296296296306,250.0
