Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,950.0000000000091,1000.0,950.0,1000.0,1000.0,1000.0,1000.0,900.0
1000.0,1000.0,1000.0,962.112676056338,970.2662037037036,950.0,950.0,1000.0,950.0,950.0000000000068,850.0000000000082,850.0000000000082,884.9999999999909,885.0,850.0,820.0,900.0,880.0,900.0,950.0
956.2841530054645,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,800.0,850.0,850.0000000000077,900.0,900.0,850.0,850.0000000000064,850.0000000000055,900.0,950.0,1000.0,900.0,950.0
953.7572254335261,1000.0,1000.0,1000.0,1000.0,980.0,980.0,1000.0,998.30220713073,930.0,920.0,920.0,970.0,980.0,991.1111111111111,881.3055555555555,820.0,870.0,920.0,920.0
956.2841530054645,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,827.0370370370371,802.0499999999998,900.0,800.0000000000095,900.0,850.0,849.9999999999943,876.1111111110965,950.0,901.1111111111111,941.111111111097,900.0
961.5384615384615,1000.0,1000.0,950.0,1000.0,841.1111111111111,800.0000000000073,1000.0,950.0,900.0,996.1111111110988,1000.0,950.0,950.0000000000109,950.00000000001,1000.0,900.0,926.9167478959007,950.0,950.0
965.6652360515021,1000.0,1000.0,900.0,820.0,871.1111111111111,900.000000000007,915.0,950.0,991.1111111111111,900.0,996.1111111111111,840.0,950.0000000000091,1000.0,900.0000000000082,900.0000000000023,873.0832521040994,900.0000000000001,900.0
956.2841530054645,1000.0,1000.0,1000.0,861.1111111111111,615.5874114351623,545.7241720217412,655.0,850.0,839.9999999999998,985.3703703703704,749.9999999999999,826.1111111111111,900.0,900.0,900.0,900.0,900.0,900.000000000015,950.0
939.8496240601503,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,900.0,850.0,900.0,804.9731002017481,854.9731002017481,900.0,900.0
903.6144578313252,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,900.0,900.0,850.0,850.0,850.0000000000127,850.0,850.0000000000146,850.0,850.0
971.3804713804714,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,811.1111111111111,800.0,800.0,800.0,750.0000000000102,800.0,811.1111111111097
1000.0,1000.0,1000.0,1000.0,1000.0,950.0,950.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,800.0,800.0000000000146,800.0,810.0,750.0,728.0000000000013
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,750.0000000000116,750.0,750.0,750.0,750.0,750.0,750.0
1000.0,1000.0,991.1111111111111,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,770.0,770.0,770.0,770.0,720.0,720.0,720.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,750.0,750.0,750.0,750.0,700.0,750.0,750.0
757.5757575757575,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,800.0,800.0,650.0000000000205,799.9999999999999,801.111111111111,750.0,800.0,800.0,750.0,811.1111111111111
903.6144578313252,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,795.0,800.0,799.9999999999999,800.0,850.0000000000182,850.0000000000159,850.0000000000173,850.0000000000091,835.0,850.0,850.0
939.8496240601503,1000.0,1000.0,1000.0,1000.0,911.1111111111111,900.0,931.1111111111111,900.0,885.0,900.0,900.0,900.0,900.0,900.0,900.0,850.0000000000064,900.0,900.0000000000173,900.0000000000014
956.2841530054645,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,862.8089039803809,826.1111111111109,850.0000000000123,797.8229166666667,900.0,900.0000000000164,900.0,900.0000000000159,876.111111111111,900.0,900.0000000000141,900.0
965.6652360515021,1000.0,1000.0,998.998435054773,860.7042253521126,1000.0,1000.0,1000.0,900.0000000000073,1000.0,950.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,900.0
961.5384615384615,1000.0,1000.0,895.3364632237872,950.0,950.0,961.1111111111111,1000.0,1000.0,1000.0,900.0000000000091,925.4652777777777,950.0,950.0,810.0,950.0,1000.0,1000.0,900.0,950.0
956.2841530054645,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,900.0,900.0,899.9999999999998,900.0,844.9999999999998,900.0,900.0,900.0,900.0,884.9999999999999
946.372239747634,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,900.0,784.9999999999854,835.0,900.0,734.9999999999864,900.0,900.0,950.0,900.0,800.0,900.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,950.0000000000086,1000.0,950.0,900.0000000000146,1000.0,950.0000000000052,950.0000000000136,950.0000000000177,950.0,850.0,935.0,950.0000000000218,850.0000000000077
