Column1
0.0
0.0
3.126388037344441e-13
210.98983999999987
3.126388037344441e-13
241.07006
0.0
246.5320999999999
249.61016999999993
0.0
3.126388037344441e-13
3.126388037344441e-13
0.0
0.0
0.0
0.0
0.0
3.126388037344441e-13
3.126388037344441e-13
0.0
0.0
3.126388037344441e-13
0.0
47.85193658136254
