Column1
1815.1973024819795
1811.8274037570836
1757.7270733749206
1773.024438629925
1753.5164647829217
1821.904720930629
1807.9025250639584
1776.8542217782654
1804.8662489586739
1830.5929706679894
1765.6697132844863
1764.8422270566707
1827.9153806090167
1795.576753561176
1798.067217192979
1820.4823499373376
1775.4526332167889
1839.871012963973
1764.524408977971
1783.354659139596
1807.4192288800675
1820.74732405378
1788.0145110696956
1764.213334317083
