Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
1500.0,1428.400954653938,1351.204864677256,1298.1365862514022,1343.2998138020332,215.00000000000756,329.0310783547745,334.4361763939897,450.0000000000001,450.0000000000001,300.00000000000006
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,350.0,350.0,385.6508270009256
1500.0,1153.8461538461538,970.0,910.8937198068143,970.0,813.5024154589396,720.9689216452255,715.5638236060104,320.8211869905605,321.0287725036021,219.80945710925988
1500.0,1398.3644859813066,0.0,60.0,55.55555555555594,127.39130434782783,284.0310783547749,284.5947349635244,220.2899241205505,232.4337144024114,272.82541350046296
1500.0,1153.8461538461538,970.0,1032.6086956521697,969.9999999999998,1032.608695652172,266.4083281237006,276.3578175780521,329.7100758794496,305.21490980268624,277.174586499537
500.0,500.0,500.0,500.0,500.0,500.0,337.6306536233174,350.0,350.0,350.0,350.0
450.0,450.0,450.0,450.0,450.0,450.0,437.5879410126119,300.0,300.0,446.5802631578947,446.1776994569857
1500.0,1153.8461538461538,1000.0,992.3076923076925,958.284510932518,964.9717880956176,296.25,394.0987870198499,396.3131117098394,296.24999999999994,310.4142783653173
1500.0,1384.7173144876306,1384.7173144876306,95.65725514606243,193.74999999999932,193.53687593805586,193.75,234.99999999999994,235.0,193.75,193.75
1500.0,400.0,400.0,400.0000000000002,400.0,400.0,400.0,400.0000000000003,400.0,400.0,400.0
1500.0,850.0,154.99999999999997,350.0,350.0,350.0,267.7777777777779,260.9517978516934,265.0,267.7777777777778,270.0
1500.0,1500.0,550.0,400.0,400.0,400.0,550.0,550.0,550.0,550.0,550.0
1500.0,1500.0,750.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0
1500.0,1500.0,769.9999999999993,530.0000000000006,530.000002776492,529.9999999999917,541.1111111111114,535.7060130718965,533.8776579320968,530.0,530.0
1500.0,1500.0,250.0,430.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0
1500.0,789.1023193525524,350.0,347.0,350.0,350.00000000000006,350.0000000000001,350.0,350.0,350.0,347.7777777777778
1500.0,524.1023193525525,584.1032403918719,276.18357487926767,400.0,400.0000000000002,389.2399999999998,400.0,380.315093665938,400.0,400.0
1500.0,1399.4933987212987,1288.62094951016,140.00000000000065,159.99999999999997,192.8092779080983,207.20000000000036,202.28247490760552,221.82835513979975,234.99999999999994,234.99999999999994
1500.0,1153.8461538461538,1000.0,1032.608695652127,852.0903575521206,865.3846153846154,877.8000000000002,287.71752509239434,266.09644920460215,331.1111111111111,331.1111111111111
450.0,450.0,450.0,450.0,450.0,450.0,450.0,405.36759991581874,429.23065965597425,230.00000000000006,230.00000000000006
500.0,500.0,500.0,500.0,500.0,500.0,500.0,350.0,350.0,350.0,350.0
1500.0,1153.8461538461538,1000.0,1000.0,839.3541951159202,832.225363600514,848.529411764706,330.0,330.00000000000006,355.0,355.0
1500.0,1393.6430317848394,1226.4058679706586,1099.9999999999993,195.64580488407955,181.27705185842507,186.47058823529417,250.00000000000006,250.00000000000006,250.00000000000006,250.00000000000006
1500.0,485.0,484.5990362121254,633.3333333333318,492.55969756619595,498.73801821288805,484.6078431372548,500.00000000000006,500.0,475.00000000000006,475.00000000000006
