c[1],c[2],c[3],c[4],c[5],c[6],c[7],c[8],c[9],c[10],c[11],c[12],c[13],c[14],c[15],c[16],c[17],c[18],p[1],p[2],p[3],p[4],p[5],p[6],p[7],p[8],p[9],p[10],p[11],p[12],p[13],p[14],p[15],p[16],p[17],p[18],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
9.941429500780658e7,1081.9822222222222,0.0,0.0,1108.288333333333,0.0,1469.2480555555553,1081.9822222222222,660.471111111111,0.0,0.0,0.0,0.0,1081.9822222222222,660.471111111111,0.0,1108.288333333333,0.0,0.0,97.55555555555554,0.0,0.0,97.55555555555554,0.0,97.55555555555554,97.55555555555554,47.55555555555555,0.0,0.0,0.18817894106577768,0.0,97.55555555555554,47.55555555555555,0.0,97.55555555555554,0.0,2.444444444444452,0.0,5.432098765432116,244.37972229350208,0.0,241.93527784905763,0.0
0.0,1081.9822222222222,31.313333333333436,0.0,1108.288333333333,617.1822222222222,0.0,0.0,660.471111111111,0.0,1108.288333333333,0.0,0.0,1081.9822222222222,0.0,1563.7944166666666,1108.288333333333,0.0,0.0,97.55555555555554,2.444444444444452,0.0,97.55555555555554,47.55555555555555,0.12768890339899194,0.0,47.55555555555555,0.0,97.55555555555554,0.0,0.0,97.55555555555554,0.0,97.55555555555554,97.55555555555554,0.0,0.0,0.0,0.0,64.53897776326775,0.0,62.0945333188233,0.0
1469.2480555555553,1081.9822222222222,31.313333333333436,1563.7944166666666,1108.288333333333,29.30888888888898,1469.2480555555553,26.742222222222303,660.471111111111,0.0,28.532777777777866,0.0,0.0,1081.9822222222222,0.0,0.0,0.0,0.0,97.55555555555554,97.55555555555554,2.444444444444452,97.55555555555554,97.55555555555554,2.444444444444452,97.55555555555554,2.444444444444452,47.55555555555555,0.0,2.444444444444452,0.18817894106577768,0.0,97.55555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.700709947823135,52.256265503378685,0.0,0.0
0.0,0.0,0.0,1563.7944166666666,0.0,0.0,1469.2480555555553,0.0,660.471111111111,0.0,1108.288333333333,0.0,0.0,0.0,660.471111111111,1563.7944166666666,1108.288333333333,0.0,0.0,0.0,0.0,97.55555555555554,0.0,0.0,97.55555555555554,0.0,47.55555555555555,0.0,97.55555555555554,0.0,0.0,0.0,47.55555555555555,97.55555555555554,97.55555555555554,0.0,0.0,0.0,0.0,94.66666666666674,0.0,92.22222222222229,0.0
1469.2480555555553,1081.9822222222222,0.0,0.0,1108.288333333333,0.0,0.0,0.0,660.471111111111,0.0,0.0,0.0,0.0,0.0,660.471111111111,1563.7944166666666,1108.288333333333,617.1822222222222,97.55555555555554,97.55555555555554,0.0,0.0,97.55555555555554,0.0,0.0,0.0,47.55555555555555,0.0,0.0,0.0,0.0,0.0,47.55555555555555,97.55555555555554,97.55555555555554,47.55555555555555,0.0,0.0,0.0,67.1111111111112,0.0,64.66666666666674,0.0
0.0,1081.9822222222222,0.0,1563.7944166666666,28.532777777777866,29.30888888888898,1469.2480555555553,1081.9822222222222,0.0,0.0,1108.288333333333,0.0,1469.2480555555553,1081.9822222222222,0.0,0.0,0.0,0.0,0.0,97.55555555555554,0.0,97.55555555555554,2.444444444444452,2.444444444444452,97.55555555555554,97.55555555555554,0.0,0.0,97.55555555555554,0.18817894106577768,97.55555555555554,97.55555555555554,0.0,0.0,0.19289362355055847,0.0,0.0,0.0,0.0,59.39670521316149,0.0,56.95226076871704,0.0
0.0,1081.9822222222222,0.0,1563.7944166666666,1108.288333333333,0.0,0.0,0.0,660.471111111111,1563.7944166666666,0.0,617.1822222222222,0.0,26.742222222222303,660.471111111111,0.0,1108.288333333333,617.1822222222222,0.0,97.55555555555554,0.0,97.55555555555554,97.55555555555554,0.0,0.12768890339899194,0.0,47.55555555555555,97.55555555555554,0.0,47.55555555555555,0.0,2.444444444444452,47.55555555555555,0.0,97.55555555555554,47.55555555555555,0.0,0.0,0.0,131.9834222077122,0.0,129.53897776326775,0.0
1469.2480555555553,0.0,660.471111111111,0.0,1108.288333333333,617.1822222222222,1469.2480555555553,1081.9822222222222,31.313333333333436,0.0,0.0,0.0,1469.2480555555553,0.0,0.0,0.0,28.532777777777866,0.0,97.55555555555554,0.204727340405733,47.55555555555555,0.0,97.55555555555554,47.55555555555555,97.55555555555554,97.55555555555554,2.444444444444452,0.0,0.0,0.18817894106577768,97.55555555555554,0.0,0.0,0.0,2.444444444444452,0.0,2.444444444444452,0.0,0.0,159.38487149630632,156.94042705186186,0.0,0.0
0.0,1081.9822222222222,31.313333333333436,45.9741944444446,0.0,676.4926424234457,0.0,0.0,660.471111111111,1563.7944166666666,1108.288333333333,617.1822222222222,44.35138888888903,0.0,660.471111111111,1563.7944166666666,0.0,29.30888888888898,0.0,97.55555555555554,2.444444444444452,2.444444444444452,0.0,52.25155082089391,0.0,0.0,47.55555555555555,97.55555555555554,97.55555555555554,47.55555555555555,2.444444444444452,0.0,47.55555555555555,97.55555555555554,0.19289362355055847,2.444444444444452,0.0,0.0,0.0,2.444444444444452,0.0,0.0,0.0
0.0,0.0,0.0,1563.7944166666666,0.0,0.0,1469.2480555555553,0.0,0.0,0.0,1108.288333333333,0.0,1469.2480555555553,0.0,0.0,0.0,1108.288333333333,0.0,0.0,0.0,0.0,97.55555555555554,0.19289362355055847,0.0,97.55555555555554,0.204727340405733,0.0,0.0,97.55555555555554,0.0,97.55555555555554,0.0,0.0,0.0,97.55555555555554,0.0,0.0,0.0,0.0,124.38015681382153,121.93571236937707,0.0,0.0
1469.2480555555553,0.0,0.0,0.0,1108.288333333333,617.1822222222222,0.0,0.0,0.0,1563.7944166666666,0.0,0.0,0.0,0.0,0.0,1563.7944166666666,0.0,0.0,97.55555555555554,0.0,0.0,0.0,97.55555555555554,47.55555555555555,0.0,0.0,0.0,97.55555555555554,0.0,0.0,0.0,0.0,0.0,97.55555555555554,0.0,0.0,2.444444444444452,0.0,0.0,59.77777777777783,0.0,57.33333333333338,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1469.2480555555553,0.0,0.0,0.0,1108.288333333333,0.0,1469.2480555555553,0.0,0.0,0.0,1108.288333333333,617.1822222222222,0.0,0.204727340405733,0.17700539061871484,0.12340926509081487,0.19289362355055847,0.0,97.55555555555554,0.0,0.0,0.0,97.55555555555554,0.0,97.55555555555554,0.0,0.0,0.0,97.55555555555554,47.55555555555555,0.0,0.0,0.0,9.079742158112,0.0,6.635297713667548,0.0
0.0,0.0,0.0,2479.965444444448,1108.288333333333,0.0,0.0,0.0,0.0,1563.7944166666666,0.0,0.0,0.0,0.0,0.0,1563.7944166666666,0.0,0.0,0.0,0.0,0.0,152.44444444444468,97.55555555555554,0.0,0.0,0.0,0.0,97.55555555555554,0.0,0.0,0.0,0.0,0.0,97.55555555555554,0.0,0.0,0.0,0.0,0.0,2.444444444444452,0.0,0.0,0.0
1469.2480555555553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.288333333333,0.0,5206.604305555556,0.0,0.0,0.0,1108.288333333333,0.0,97.55555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.55555555555554,0.0,315.0,0.0,0.0,0.0,97.55555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.35138888888903,26.742222222222303,31.313333333333436,6215.389194444446,4194.9927777777775,29.30888888888898,5923.431388888889,26.742222222222303,31.313333333333436,45.9741944444446,28.532777777777866,29.30888888888898,5923.431388888889,26.742222222222303,31.313333333333436,45.9741944444446,28.532777777777866,29.30888888888898,2.444444444444452,2.444444444444452,2.444444444444452,352.44444444444446,352.44444444444446,2.444444444444452,352.44444444444446,2.444444444444452,2.444444444444452,2.444444444444452,2.444444444444452,2.444444444444452,352.44444444444446,2.444444444444452,2.444444444444452,2.444444444444452,2.444444444444452,2.444444444444452,1.9555555555555704,0.0,4.888888888888914,759.7777777777778,252.44444444444446,252.44444444444446,252.44444444444446
1469.2480555555553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.7944166666666,1740.073808029608,0.0,0.0,26.742222222222303,660.471111111111,0.0,1108.288333333333,0.0,97.55555555555554,0.0,0.17700539061871484,0.0,0.0,0.0,0.0,0.0,0.0,97.55555555555554,152.26743905382574,0.0,0.0,2.444444444444452,47.55555555555555,0.0,97.55555555555554,0.0,0.0,0.0,0.0,2.444444444444452,0.0,0.0,0.0
0.0,0.0,0.0,1563.7944166666666,1108.288333333333,0.0,1469.2480555555553,0.0,0.0,0.0,0.0,0.0,1469.2480555555553,0.0,0.0,1563.7944166666666,0.0,0.0,0.0,0.0,0.0,97.55555555555554,97.55555555555554,0.0,97.55555555555554,0.0,0.0,0.0,0.0,0.0,97.55555555555554,0.0,0.0,97.55555555555554,0.0,0.0,0.0,0.0,0.0,9.777777777777828,0.0,7.333333333333377,0.0
1469.2480555555553,0.0,660.471111111111,0.0,0.0,0.0,0.0,0.0,660.471111111111,0.0,1108.288333333333,617.1822222222222,0.0,1081.9822222222222,660.471111111111,0.0,1274.7521105660312,0.0,97.55555555555554,0.0,47.55555555555555,0.0,0.0,0.0,0.12768890339899194,0.0,47.55555555555555,0.0,97.55555555555554,47.55555555555555,0.0,97.55555555555554,47.55555555555555,0.12340926509081487,111.97112405373248,0.0,0.0,0.0,0.0,2.444444444444452,0.0,0.0,0.0
2061.1043055555556,26.742222222222303,0.0,0.0,2815.585650771413,617.1822222222222,0.0,0.0,660.471111111111,0.0,1540.6780555555554,29.30888888888898,0.0,0.0,660.471111111111,0.0,1540.6780555555554,0.0,135.0,2.444444444444452,0.17700539061871484,0.12340926509081487,242.25514089984608,47.55555555555555,0.0,0.0,47.55555555555555,0.0,135.0,2.444444444444452,0.0,0.0,47.55555555555555,0.0,135.0,0.0,0.0,0.0,0.0,2.444444444444452,0.0,0.0,0.0
0.0,2299.742222222222,0.0,1563.7944166666666,0.0,0.0,0.0,0.0,660.471111111111,1563.7944166666666,0.0,617.1822222222222,1469.2480555555553,1081.9822222222222,0.0,0.0,1108.288333333333,0.0,0.0,202.44444444444446,0.0,97.55555555555554,0.19289362355055847,0.0,0.0,0.0,47.55555555555555,97.55555555555554,0.0,47.55555555555555,97.55555555555554,97.55555555555554,0.17700539061871484,0.0,97.55555555555554,0.0,0.0,0.0,0.0,11.852323208053011,0.0,9.40787876360856,0.0
0.0,2031.7555555555555,0.0,0.0,0.0,617.1822222222222,0.0,1081.9822222222222,0.0,2052.5210456946243,0.0,0.0,0.0,1081.9822222222222,660.471111111111,1563.7944166666666,0.0,617.1822222222222,0.12768890339899194,180.0,0.0,0.0,0.0,47.55555555555555,0.0,97.55555555555554,0.17700539061871484,126.83574541576525,0.19289362355055847,0.0,0.0,97.55555555555554,47.55555555555555,97.55555555555554,0.0,47.55555555555555,0.0,0.0,0.0,254.8888888888889,252.44444444444446,0.0,0.0
1469.2480555555553,0.0,0.0,3486.0474027777786,0.0,0.0,0.0,0.0,660.471111111111,0.0,1108.288333333333,617.1822222222222,1469.2480555555553,0.0,0.0,0.0,1108.288333333333,0.0,97.55555555555554,0.0,0.0,209.77777777777783,0.0,0.0,0.0,0.0,47.55555555555555,0.0,97.55555555555554,47.55555555555555,97.55555555555554,0.0,0.0,0.0,97.55555555555554,0.0,0.0,0.0,0.0,2.444444444444452,0.0,0.0,0.0
0.0,0.0,660.471111111111,0.0,1108.288333333333,617.1822222222222,0.0,1081.9822222222222,0.0,1563.7944166666666,0.0,0.0,0.0,1247.422222222223,0.0,1563.7944166666666,0.0,617.1822222222222,0.0,0.0,47.55555555555555,0.0,97.55555555555554,47.55555555555555,0.0,97.55555555555554,0.0,97.55555555555554,0.0,0.0,0.0,112.22222222222229,0.0,97.55555555555554,0.0,47.55555555555555,0.0,0.0,0.0,2.444444444444452,0.0,0.0,0.0
1469.2480555555553,1081.9822222222222,0.0,0.0,0.0,0.0,1469.2480555555553,0.0,660.471111111111,0.0,4009.129444444444,0.0,0.0,26.742222222222303,660.471111111111,0.0,1108.288333333333,0.0,97.55555555555554,97.55555555555554,0.0,0.0,0.0,0.0,97.55555555555554,0.0,47.55555555555555,0.0,337.7777777777777,0.0,0.0,2.444444444444452,47.55555555555555,0.0,97.55555555555554,0.0,0.0,0.0,0.0,2.444444444444452,0.0,0.0,0.0
