Column1
23350.0
23075.000000000007
22603.61111111111
21505.61403508772
21232.549518958687
21212.549518958687
19902.644784003016
19806.401433691757
19788.794151579234
19803.33333333333
19682.222222222223
19592.222222222223
19576.944444444445
19507.222222222223
19217.222222222223
19194.259259259263
19187.890946502055
19046.11111111111
19046.11111111111
19037.222222222223
