Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
800.0,800.0,800.0,800.0,800.0,800.0,400.5260878888891,398.77100753791035
800.0,481.6316900000001,481.6316900000001,481.6316900000001,453.05474643918217,421.4285654391812,331.97942111111104,376.22348346208963
800.0,800.0,800.0,800.0,429.8703639999999,429.87036400000045,429.8703640000001,402.0151905379102
800.0,531.6053259999999,531.6053259999999,518.394674,381.60532599999993,381.6053260000004,370.89467399999995,448.7498474620897
800.0,800.0,800.0,800.0,421.52621,421.52621,421.52621000000005,393.6710365379103
800.0,571.699384,371.699384,349.199384,362.2243271111105,369.199384,362.86692719115797,421.6993840000009
800.0,800.0,406.616619779084,477.06098599999996,427.06098599999996,385.80700911111114,427.06098599999996,378.4857691111099
800.0,800.0,249.43560100000005,249.43560100000005,299.4356010000009,299.4356010000001,299.4356010000002,299.4356010000001
800.0,557.1394600000001,393.5912900000001,407.1394600000001,392.8605399999999,392.8605399999999,407.1394600000001,407.1394600000001
800.0,549.79817,61.25,370.41417311111104,280.51924999999983,285.10653,249.79817000000003,249.79817000000003
800.0,800.0,498.23316,242.81501000000011,349.68498999999997,379.37663,442.18498999999997,438.51118396433054
800.0,800.0,581.20235,264.84582,264.8458200000001,264.84582,374.8458200000012,264.84582
800.0,800.0,800.0,301.8937800000001,301.8937800000001,301.8937800000001,218.10621999999876,351.8937800000001
800.0,800.0,672.4089353320271,147.47542999999996,385.02457000000004,150.02456999999998,211.86631769772848,272.47542999999996
800.0,800.0,800.0,436.70552,180.8436200000001,434.1563799999999,443.8594322222246,380.8436200000001
800.0,800.0,800.0,506.00036,438.29233696825577,519.7303658571449,491.83406927052874,346.5808964748323
800.0,800.0,800.0,800.0,800.0,800.0,800.0,289.0043573181394
348.32488000000023,348.32488,348.32488,348.32488,348.32488,348.32488,348.32488,348.32488
199.00259000000005,199.00259000000005,199.00259000000005,199.00259000000005,199.00259000000005,146.14105872201287,165.64911542722817,199.00259000000005
800.0,800.0,800.0,800.0,409.06214,409.06214,409.06214,409.06214
800.0,800.0,800.0,779.2755369682559,800.0,234.26260000000002,234.26260000000002,234.26260000000013
800.0,800.0,800.0,521.90149,478.09851000000003,328.09851000000003,328.09851000000003,328.09851000000003
800.0,548.285226,548.285226,175.24533177078797,175.24533177078797,266.50573133328794,266.50573133328794,266.50573133328794
800.0,800.0,800.0,569.833607,569.833607,519.833607,519.833607,519.833607
