Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
0.07900000000034879,0.9719999999996745,0.6919999999992332,0.8120000000018877,0.1469999999992173,1.7470000000028356,17.89899999999932,11.518999999999613,7.986999999999286
1000.0,432.0140000000008,432.3640000000007,432.2140000000011,363.47000000000054,355.1400000000022,409.67800004000054,351.4660000000008,368.390000000001
1000.0,1000.0,1000.0,1000.0,445.543000977469,455.9570000000027,440.1792885645656,430.95000000000266,413.4114534413196
1000.0,1000.0,830.0890059288519,937.9024985755,813.9699999999981,809.2122572915175,701.0628160227909,823.8189064099861,784.9884570647146
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,755.0240000000031
1000.0,1000.0,1000.0,1000.0,1000.0,986.3570000000216,980.3955834430718,1000.0,977.7818323549784
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.3883401311562,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,758.0220000000058,744.385867177036
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,998.3509995538474
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8500000000048
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,989.1714830199912,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,951.2623783943114,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,994.4760790039097,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,999.8923311002695,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,984.0062647354252,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,992.137603680021,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1000.0,1000.0,1000.0,990.5040000000424,1000.0,1000.0,1000.0,1000.0,1000.0
