Column1
33122.923101266286
32927.747
32743.271804114273
32693.671435577267
32592.793957986672
30457.65955126444
28602.72941928383
28577.038773340682
28254.892192482417
27843.74872132085
27587.65927367899
27189.444559909174
26850.77219029683
26412.813514048114
26170.140727616974
25962.934877260304
25911.415989101657
25910.700346030328
25914.29769572732
25902.502659286973
