Column1
19957.21247563353
15551.111111111111
13921.111111111111
11568.978516362069
9579.837858902916
7795.540489908627
6535.611111111111
5127.222222222222
4560.172210111284
4500.555555555556
4535.555555555556
4509.166666666666
4445.0
4438.0932422909
4378.288393908693
4371.820822769628
4358.288393908693
4339.166666666666
4302.222222222223
4336.111111111111
4326.111111111111
4310.754152548608
4291.111111111111
4289.0620253391035
