Column1
355.8923800000001
287.5287800000001
343.17822000000035
410.9898400000001
326.01553000000024
441.07006
259.2738600000001
446.5320999999999
449.6101699999999
384.4295400000001
181.73766000000032
253.68020000000033
360.86337000000003
304.86112
372.91116210848236
81.71776
155.69785000000002
199.52525000000023
149.03000000000029
185.5950499999999
144.23951000000002
117.79346000000041
171.2835099999999
312.27809000000036
