c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
5893.67075675991,2281.797678481759,1833.440162859703,5588.243277589055,4175.846736935861,1941.1420626139204,350.80417536396334,200.80417536396334,134.19582463603666,320.69979126487993,350.80417536396334,150.80417536396334,0.8041753639633458,0.0,1.7870563643629906,239.2964509149037,36.88392482301366,100.80417536396335,100.80417536396335
5208.244574636036,2272.195824636037,2051.695824636037,4881.752902528353,4165.655824636036,1930.6958246360366,315.0,200.0,150.0,284.8956159009166,350.0,150.0,0.0,0.0,0.0,54.30020873512012,53.49603337115678,0.0,0.0
5735.569108567082,2520.597678481759,2269.9514864123707,5588.243277589055,4619.384236935862,2135.9920626139206,342.5455192389707,220.80417536396334,165.80417536396334,320.69979126487993,385.80417536396334,165.80417536396334,0.0,0.0,0.0,303.2167014558534,100.80417536396335,100.80417536396335,100.80417536396335
5050.142926443209,2272.195824636037,2051.695824636037,4881.752902528353,4165.655824636036,1930.6958246360366,306.7413438750074,200.0,150.0,284.8956159009166,350.0,150.0,0.0,42.51626064580879,0.0,0.0,0.0,0.0,0.0
4383.142894350799,2272.195824636037,1833.440162859703,4209.748810644045,3711.927412336211,2135.9920626139206,270.93716851104404,200.0,134.19582463603666,249.09144053695323,314.19582463603666,165.80417536396334,37.46045921726457,0.0,0.0,196.0266448542609,100.80417536396335,94.4182941263342,0.0
3737.5488573193356,2520.597678481759,2051.695824636037,3549.911322061294,4165.655824636036,2135.9920626139206,235.1329931470807,220.80417536396334,150.0,213.2872651729899,350.0,165.80417536396334,36.656283853301225,0.0,0.0,159.16721558803926,57.558864860112564,100.80417536396335,0.0
4176.468491202388,2520.597678481759,2269.9514864123707,4209.748810644045,4619.384236935862,2135.9920626139206,259.4751565513401,220.80417536396334,165.80417536396334,249.09144053695323,385.80417536396334,165.80417536396334,35.85210848933788,0.0,0.0,202.41252609189004,100.80417536396335,100.80417536396335,0.0
3532.352987599967,2272.195824636037,2269.9514864123707,3549.911322061294,4165.655824636036,2135.9920626139206,223.67098118737675,200.0,165.80417536396334,213.2872651729899,350.0,165.80417536396334,35.047933125374534,0.0,0.0,175.62922754774314,74.02087681981645,100.80417536396335,0.0
2926.5910956609123,2520.597678481759,2051.695824636037,2915.0988173363035,3711.927412336211,2135.9920626139206,187.86680582341342,220.80417536396334,150.0,177.48308980902655,314.19582463603666,165.80417536396334,34.24375776141119,0.0,0.0,194.6357535302655,100.80417536396335,93.02740280233881,0.0
2332.4407773357198,2272.195824636037,9.901349885551387e7,3220.723234861213,3261.6146315593583,2135.9920626139206,152.06263045945008,200.0,0.8041753639633458,194.7206680846963,278.3916492720733,165.80417536396334,33.43958239744784,0.0,0.0,202.41252609189004,100.80417536396335,100.80417536396335,0.0
0.0,2023.7939707903145,2073.9071481887045,3861.2746707184997,3711.927412336211,1930.6958246360366,0.0,179.19582463603666,151.60835072792668,230.52484344865968,314.19582463603666,150.0,32.6354070334845,0.0,0.0,188.67098118737687,100.80417536396335,87.06263045945018,0.0
1496.814827789391,0.0,2269.9514864123707,4533.278762602807,3758.447921433247,1725.3995866581529,99.19582463603665,0.0,165.80417536396334,266.329018812623,317.8668058234137,134.19582463603666,31.831231669521152,0.0,0.0,0.8041753639633458,0.0,0.0,0.0
0.0,1102.1247265305299,2051.695824636037,5220.483084938043,3711.927412336211,1725.3995866581529,0.0,99.19582463603665,150.0,302.13319417658636,314.19582463603666,134.19582463603666,31.027056305557807,0.0,0.0,14.475156551340092,0.0,0.0,13.670981187376746
1496.814827789391,8.797678481758915,10.30148641237046,5929.67876398167,4165.655824636036,1930.6958246360366,99.19582463603665,0.8041753639633384,0.8041753639633458,337.9373695405498,350.0,150.0,30.22288094159446,0.0,0.0,35.45427973152324,0.0,34.6501043675599,0.0
14.590756759909956,2291.399532327481,2073.907148188705,6638.874443025295,4619.384236935862,2135.9920626139206,0.8041753639633458,201.60835072792668,151.6083507279267,373.74154490451315,385.80417536396334,165.80417536396334,29.418705577631115,0.0,1.6083507279266915,303.2167014558534,100.80417536396335,100.80417536396335,100.80417536396335
3524.147531933711,8.797678481759002,1855.6514864123708,5929.67876398167,4165.655824636036,1930.6958246360366,223.1859893489575,0.8041753639633458,135.80417536396337,337.9373695405498,350.0,150.0,27.167014558533744,61.9275342534707,0.0,0.0,0.0,0.0,0.0
4167.72348211589,1779.045954104736,10.30148641237046,5220.483084938046,3711.927412336211,1725.3995866581529,258.99016471292083,158.39164927207332,0.8041753639633458,302.13319417658647,314.19582463603666,134.19582463603666,82.09762002269403,0.0,0.0,66.54024574067682,65.73607037671347,0.0,0.0
4821.4324724828875,2023.7939707903145,1850.6073606302637,5459.415145592413,4165.655824636036,1725.3995866581529,294.79434007688417,179.19582463603666,135.4389236780758,314.19582463603666,350.0,134.19582463603666,81.29344465873068,22.572117854662235,0.0,0.0,0.0,0.0,0.0
5506.858654606762,2272.195824636037,2068.8630224065973,6168.610824636037,4619.384236935862,1930.6958246360366,330.59851544084756,200.0,151.24309904203915,350.0,385.80417536396334,150.0,100.80417536396335,0.0,0.0,303.2167014558534,100.80417536396335,100.80417536396335,100.80417536396335
6192.284836730635,2520.597678481759,2269.9514864123707,6877.806503679662,4619.384236935862,2135.9920626139206,366.4026908048109,220.80417536396334,165.80417536396334,385.80417536396334,385.80417536396334,165.80417536396334,100.0,0.0,0.0,303.2167014558534,100.80417536396335,100.80417536396335,100.80417536396335
5506.858654606762,2272.195824636037,2051.695824636037,6168.610824636037,4165.655824636036,1930.6958246360366,330.59851544084756,200.0,150.0,350.0,350.0,150.0,99.19582463603665,0.0,0.0,8.041753639633498,0.0,7.2375782756701525,0.0
