Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
1000.0,1000.0,1000.0,1000.0,1000.0,50.0,50.0,50.0,50.0
1000.0,975.0,1000.0,1000.0,100.0,100.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,900.0,1000.0,743.510101010101,727.9066410009624,750.0,655.0,700.0,170.0
1000.0,1000.0,1000.0,93.51010101010104,122.0933589990376,100.0,150.0,150.0,150.0
1000.0,0.0,56.50681409102714,76.48989898989903,37.90664100096237,20.0,54.93358365837605,100.0,100.0
1000.0,864.0519730510106,738.4931859089729,822.9066410009625,822.9066410009625,824.9999999999999,822.9066410009625,49.999999999999986,49.999999999999986
0.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,732.0591380601005,761.1111111111111,701.7145711202497,670.0,745.0,692.0269426574137,730.3678637727812,250.0
165.37037037037038,350.0,350.0,350.0,350.0,350.0,350.0,331.4864946766601,200.0
1000.0,960.0,1000.0,909.0909090909091,990.0,923.0555555555557,959.9999999999998,244.2567526616699,271.2962962962963
1000.0,1000.0,1000.0,200.00000000000006,76.11111111111109,178.05555555555554,68.20447011014869,160.7432473383303,157.40740740740745
1000.0,1000.0,550.0,169.99999999999994,340.0,200.0,347.9066410009625,355.36786377278077,358.70370370370364
1000.0,1000.0,463.0394736842104,464.99999999999994,450.0,420.0,471.7955298898513,455.74324733833004,516.1111111111112
1000.0,991.7543859649121,328.0394736842104,199.99999999999994,372.2583554249759,386.1111111111112,400.0000000000001,399.9999999999999,399.9999999999999
1000.0,1000.0,450.0,300.0,450.0,300.0,450.0,300.0000000000001,300.0
1000.0,350.0,81.9605263157896,279.1135610192396,95.0,225.0,113.20447011014872,225.0,225.0
1000.0,250.0,136.9605263157896,250.0,150.0,250.0,168.2044701101487,250.0,250.0
1000.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,50.0,50.0,45.0,50.0,50.0,50.0,50.0,50.0
1000.0,940.0,985.0,990.0,100.0,100.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
191.8421052631577,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,250.0,250.0,250.0
