Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,704.158197408122,716.5060168735605,706.102998566402
974.9706403658125,997.9074764891487,974.9706403657998,918.8325576457038,865.9268638827829,561.6316900000005,358.4188937878215,476.58350746113837,466.6316900000011,296.82917092566765,255.16471534533386,267.8115301474652
1000.0,1000.0,862.6700432164432,868.0822259531798,807.809590127845,915.7440685020711,446.17377517583526,375.9800549914511,350.9699996397068,527.3101729775582,470.1296360000001,470.129636
971.6715301622785,996.0547413434718,971.6715301622783,912.3070474113632,912.3070474113632,856.5694506017239,522.1438697438884,421.6053260000032,466.60532600000124,490.9715389538953,484.76286481377684,470.6648035264279
964.1458805397822,1000.0,931.3633507665389,931.3633507665389,899.6705454186874,867.437691151075,848.8062578804884,405.67579100854914,428.47379,373.4433057945728,378.45703855021657,396.52621
953.5964976443112,980.6331777374434,917.6348222448503,866.4571700430201,815.3885513533877,810.793770051376,751.6314624646336,375.84896500854944,413.64696399999957,353.6164797945728,358.6302125502144,376.69938400000103
863.2824485464097,944.300750641036,829.7981910025402,772.939014,822.939014,822.939014,423.8340643183957,377.7820659999987,401.0824970539911,453.6223317065726,459.0202712083225,446.12046352642807
803.6838237176262,850.564399,850.564399,850.564399,850.5643989999883,329.4356010000008,214.43560100000042,210.46958207960265,234.43560100000062,250.20397719229715,245.41829399169515,227.63636430459556
909.4031519197862,1000.0,592.8605399999999,607.1394600000013,592.8605399999999,418.7550992159292,482.2801383460853,582.1394600000016,545.4014522535302,502.1394600000026,547.9096800000023,556.6502579527023
986.2541555243702,1000.0,650.20183,595.0476500000002,635.0476500000016,520.4733632804457,559.9388483460851,609.4807500000018,586.18031894601,531.5591208000785,592.1679911614231,634.3089679527021
927.6418405293432,1000.0,607.8150100000006,477.0308100000001,474.591045882155,335.6838448143446,402.9556883460847,457.8150100000023,466.07700225353005,349.02428712212696,397.81501000000173,422.3258079527027
988.5898340643437,1000.0,1000.0,0.0,20.02878914097343,279.57428671955427,256.3601102678225,176.05761920372998,216.09691495578545,311.6675492111172,209.6435983224519,196.034977331573
921.9960274092728,998.1062199999999,1000.0,1000.0,1000.0,326.30233276700164,386.91836000000023,342.20726000000064,378.1050985068732,350.55555555555554,352.59563832245095,318.93701346897353
986.5554378519194,1000.0,1000.0,538.0354900000027,197.03570692440235,328.635052601926,299.95084999999995,291.54392190737974,308.7641114931272,336.3136544444445,309.8823233047873,315.0085923578631
989.6812242128459,1000.0,1000.0,1000.0,368.78334307559885,237.1839973980745,174.02931000000007,355.80281413372757,277.8525605668915,329.50539555555554,336.54427974193715,350.81045764213695
989.6202763566099,1000.0,1000.0,1000.0,1000.0,257.659262601925,371.90785293011197,274.04044586627253,177.6754800000004,293.6309330913358,303.6124602580633,289.34628235786374
990.7740798979354,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,422.05620169689564,478.1689884044107,449.0561427751121,428.34576943394455,445.7872281625283
1000.0,1000.0,998.4127509462329,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.044546908665,220.43513141382448,203.93188925940035
1000.0,379.0025900000061,422.7350409462324,414.00259000000386,424.0025900000063,434.00259000000284,404.0025900000012,434.00259000000153,498.5791845516733,526.1337522978738,444.00259000000113,502.385126243973
990.93786,959.7344511111244,802.6754909462326,973.9430400000037,848.9430399811607,993.9430400000031,963.9430400000011,820.82815199708,856.9299885415633,823.6960272248884,886.8188077289681,436.9649418374714
989.0129182176723,1000.0,915.7374,965.7374,1000.0,1000.0,1000.0,935.4955083031052,275.5532698263375,445.8237472248881,431.3633423016911,389.1029014834312
984.4015364610583,1000.0,921.9014899999994,921.90149,921.9014900000004,480.4483463135156,537.0057472640393,401.61442186989865,337.10638145843734,265.3403427751118,267.4725676924823,306.4157287475032
881.7488824299636,881.748882429963,881.748882429951,826.7574496270705,756.3988903892514,784.6368075861106,790.6819216674077,353.7751581417096,328.4664496667747,260.153626775112,372.8690728394764,389.50009641217275
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,664.1859219561724,531.5369877949217,569.0570913196668,432.46418009133515,463.0561415861759,502.2635911625289
