Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
1000.0,1000.0,1000.0,1000.0,1000.0,50.0,50.0,50.0,50.0
1000.0,1000.0,1000.0,1000.0,1000.0,46.86378035906864,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,1000.0,1000.0,792.4955523208798,993.1362196409314,993.1362196409314,170.0,170.0,170.0
1000.0,1000.0,1000.0,150.0,107.77696485144594,107.77696485144588,150.0,150.0,150.0
1000.0,0.0,90.0,52.87185293007708,31.487445735089864,27.534125234608098,95.90232456140322,100.0,100.0
1000.0,920.0,830.0,840.0,770.0,822.9066410009635,824.0976754385968,50.0,50.000000000000014
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,831.1111111111111,821.1111111111111,820.0,820.0,820.0,825.2087865497076,686.1111111111111,219.08901807223234
315.3703703703704,350.0,320.0,350.0,350.0,350.0,350.0,350.0,258.02763648349577
1000.0,1000.0,553.740862927745,912.5,914.9999999999998,912.5341252346082,956.8046491228068,190.07519371345003,225.00000000000009
1000.0,1000.0,366.259137072255,217.5,232.97489147017995,232.53412523460813,233.19535087719316,349.9248062865501,350.0
1000.0,1000.0,490.0,112.5,200.0,200.0,200.0000000000001,350.0,350.0000000000001
1000.0,1000.0,1000.0,373.6111111111111,220.0,220.0,270.0,270.0,220.0
1000.0,1000.0,1000.0,497.5,200.0,350.0,350.0,386.1111111111111,400.0
1000.0,1000.0,1000.0,1000.0,285.0,158.25450835239388,165.5,125.0,118.05555555555532
1000.0,350.0,350.0,350.0,254.46233720526953,339.0,344.9023245614035,350.0,350.0
1000.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
1000.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
1000.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
1000.0,1000.0,1000.0,1000.0,100.0,100.0,100.0,100.0,100.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
191.84210526315724,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
1000.0,1000.0,1000.0,1000.0,1000.0,965.0,250.0,250.0,250.0
