Column1
624.8754010702103
569.8606864217863
618.2715030940811
631.1487283049803
607.032210398715
631.3284393141518
629.5537095764914
592.1494402325837
609.5318931344807
558.5635921162037
557.8483837611606
603.6823770431065
559.9800891758443
552.5438507888189
571.621669091058
567.2028898599142
579.5754231779351
570.4391175322007
593.7001368955545
560.9972717432994
616.9171655712444
583.3419238117788
576.0999255713937
611.0714091379351
