c[1],c[2],c[3],c[4],c[5],c[6],p[1],p[2],p[3],p[4],p[5],p[6],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
5879.08,2273.0,2052.5,6169.415000000001,4166.46,1931.5,350.0,200.0,150.0,350.0,350.0,150.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
5209.04875,2273.0,2052.5,5575.186250000001,3722.9224999999997,1931.5,315.0,200.0,150.0,320.0,315.0,150.0,0.0,0.0,0.0,200.0,0.0,100.0,100.0
4547.36125,2273.0,2052.5,4884.516250000001,4166.46,1736.65,280.0,200.0,150.0,285.0,350.0,135.0,0.0,0.0,0.0,150.0,50.0,100.0,0.0
4637.5175,2273.0,2052.5,4227.605625,4166.46,1931.5,285.0,200.0,150.0,250.0,350.0,150.0,0.0,0.0,0.0,125.0,100.0,25.0,0.0
4006.42375,2273.0,2052.5,4884.516250000001,3722.9224999999997,1931.5,250.0,200.0,150.0,285.0,315.0,150.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
4637.5175,2213.2999999999997,2052.5,5575.186250000001,4166.46,1931.5,285.0,195.0,150.0,320.0,350.0,150.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
4006.42375,2273.0,2052.5,6169.415000000001,4166.46,1931.5,250.0,200.0,150.0,350.0,350.0,150.0,0.0,0.0,0.0,300.0,100.0,100.0,100.0
3386.455,2273.0,1845.3500000000001,5476.148125000001,3976.3724999999995,1931.5,215.0,200.0,135.0,315.0,335.0,150.0,0.0,0.0,0.0,200.0,100.0,100.0,0.0
2794.29875,2273.0,1639.0,4790.671875000001,3789.8051388888894,1736.65,180.0,200.0,120.0,280.0,320.2777777777778,135.0,0.0,0.0,0.0,114.72222222222217,100.0,14.722222222222172,0.0
2221.61125,2273.0,1434.25,4133.7612500000005,3347.100972222223,1542.3999999999999,145.0,200.0,105.0,245.0,285.2777777777778,120.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
1668.3925,2034.1999999999998,1298.55,3492.431875,3789.8051388888894,1664.483333333332,110.0,180.0,95.0,210.0,320.2777777777778,129.44444444444434,0.0,0.0,0.0,100.0,100.0,0.0,0.0
1510.33,1798.7,1096.2,3408.7062847222237,4166.46,1859.3333333333321,100.0,160.0,80.0,205.27777777777783,350.0,144.44444444444434,0.0,0.0,0.0,145.0,45.0,100.0,0.0
2063.54875,1566.5,895.45,2788.1519097222235,3722.9224999999997,5.385752881770831e6,135.0,140.0,65.0,170.27777777777783,315.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0
1510.33,1337.6,695.5,2195.8746180555568,3694.0573611111104,650.5,100.0,120.0,50.0,135.27777777777783,312.7222222222222,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664.0018749999992,1112.0,695.5,2788.1519097222235,3722.9224999999997,650.5,109.72222222222217,100.0,50.0,170.27777777777783,315.0,50.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0
2217.220624999999,1337.6,895.45,3408.7062847222237,4166.46,839.95,144.72222222222217,120.0,65.0,205.27777777777783,350.0,65.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0
