c[1],c[2],c[3],c[4],c[5],c[6],c[7],c[8],c[9],c[10],c[11],c[12],c[13],c[14],c[15],c[16],c[17],c[18],p[1],p[2],p[3],p[4],p[5],p[6],p[7],p[8],p[9],p[10],p[11],p[12],p[13],p[14],p[15],p[16],p[17],p[18],h[1],g_plus[1],g_minus[1],dr[1],μ[1],μ[2],μ[3]
846.9253947368403,0.0,855.9763157894736,0.0,643.6639473684197,112.47368421052488,0.0,0.0,129.84210526315638,1148.4708919395578,643.6639473684197,112.47368421052488,0.0,2704.842105263159,129.84210526315638,0.0,643.6639473684197,0.0,60.52631578947358,3.3060037027241562,65.0,0.0,60.52631578947358,10.526315789473578,2.0619619568019023,0.0,10.526315789473578,74.8914979233337,60.52631578947358,10.526315789473578,0.0,239.47368421052641,10.526315789473578,0.0,60.52631578947358,3.038774766014351,39.47368421052642,0.0,87.71929824561427,39.47368421052642,0.0,0.0,0.0
1777.6452545185275,0.0,129.84210526315638,0.0,643.6639473684197,112.47368421052488,0.0,1298.1263157894734,129.84210526315638,0.0,643.6639473684197,112.47368421052488,0.0,0.0,0.0,908.6962499999981,643.6639473684197,0.0,119.40934369183418,0.0,10.526315789473578,0.0,60.52631578947358,10.526315789473578,2.0619619568019023,120.0,10.526315789473578,0.0,60.52631578947358,10.526315789473578,0.0,0.0,2.858340637981638,60.52631578947358,60.52631578947358,3.038774766014351,0.0,0.0,0.0,178.94736842105283,0.0,139.47368421052641,0.0
846.9253947368403,0.0,855.9763157894736,742.406250000002,643.6639473684197,632.6302631578968,0.0,627.2631578947354,129.84210526315638,0.0,643.6639473684197,632.6302631578968,846.9253947368403,0.0,505.6578947368435,0.0,643.6639473684197,0.0,60.52631578947358,0.0,65.0,39.47368421052642,60.52631578947358,51.71052631578965,0.0,60.52631578947358,10.526315789473578,0.0,60.52631578947358,51.71052631578965,60.52631578947358,0.0,39.47368421052642,0.0,60.52631578947358,0.0,39.47368421052642,0.0,0.0,39.47368421052642,0.0,0.0,0.0
846.9253947368403,627.2631578947354,129.84210526315638,0.0,643.6639473684197,800.4763157894736,0.0,627.2631578947354,129.84210526315638,0.0,643.6639473684197,800.4763157894736,0.0,867.3485023522486,0.0,0.0,643.6639473684197,0.0,60.52631578947358,60.52631578947358,10.526315789473578,1.9928529649832536,60.52631578947358,65.0,0.0,60.52631578947358,10.526315789473578,0.0,60.52631578947358,65.0,0.0,81.81047753216092,0.0,0.0,60.52631578947358,3.038774766014351,0.0,0.0,0.0,39.47368421052642,0.0,0.0,0.0
846.9253947368403,627.2631578947354,129.84210526315638,0.0,643.6639473684197,112.47368421052488,0.0,627.2631578947354,129.84210526315638,0.0,1503.6488157894735,112.47368421052488,0.0,627.2631578947354,0.0,0.0,643.6639473684197,0.0,60.52631578947358,60.52631578947358,10.526315789473578,0.0,60.52631578947358,10.526315789473578,0.0,60.52631578947358,10.526315789473578,0.0,135.0,10.526315789473578,2.0619619568019023,60.52631578947358,0.0,0.0,60.52631578947358,3.038774766014351,0.0,0.0,0.0,115.16242117192152,0.0,75.68873696139511,0.0
846.9253947368403,0.0,129.84210526315638,1385.096937210708,1242.3106578947443,522124.8828169813,0.0,0.0,129.84210526315638,0.0,643.6639473684197,522124.8828169813,846.9253947368403,627.2631578947354,0.0,0.0,643.6639473684197,112.47368421052488,60.52631578947358,0.0,10.526315789473578,89.06804391017721,112.36842105263224,0.0,0.0,0.0,10.526315789473578,0.0,60.52631578947358,0.0,60.52631578947358,60.52631578947358,2.858340637981638,0.0,60.52631578947358,10.526315789473578,0.0,0.0,0.0,178.94736842105283,0.0,0.0,139.47368421052641
0.0,627.2631578947354,129.84210526315638,908.6962499999981,2111.4238157894824,112.47368421052488,0.0,627.2631578947354,0.0,0.0,643.6639473684197,112.47368421052488,0.0,0.0,0.0,908.6962499999981,643.6639473684197,0.0,0.0,60.52631578947358,10.526315789473578,60.52631578947358,186.84210526315866,10.526315789473578,0.0,60.52631578947358,0.0,0.0,60.52631578947358,10.526315789473578,0.0,0.0,0.0,60.52631578947358,60.52631578947358,0.0,0.0,0.0,0.0,178.94736842105283,139.47368421052641,0.0,0.0
0.0,431.84210526315906,129.84210526315638,908.6962499999981,460.75657894736963,800.4763157894736,846.9253947368403,0.0,423.07039903315837,0.0,643.6639473684197,800.4763157894736,846.9253947368403,627.2631578947354,0.0,0.0,643.6639473684197,0.0,0.0,39.47368421052642,10.526315789473578,60.52631578947358,39.47368421052642,65.0,60.52631578947358,0.0,32.523937227583254,0.0,60.52631578947358,65.0,60.52631578947358,60.52631578947358,2.858340637981638,0.0,60.52631578947358,3.038774766014351,0.0,0.0,0.0,39.47368421052642,0.0,0.0,0.0
0.0,627.2631578947354,129.84210526315638,908.6962499999981,643.6639473684197,890.9680320894275,0.0,627.2631578947354,129.84210526315638,0.0,643.6639473684197,890.9680320894275,0.0,627.2631578947354,505.6578947368435,0.0,0.0,0.0,0.0,60.52631578947358,10.526315789473578,60.52631578947358,60.52631578947358,72.16482314330594,0.0,60.52631578947358,10.526315789473578,0.0,60.52631578947358,72.16482314330594,0.0,60.52631578947358,39.47368421052642,0.0,0.0,3.038774766014351,0.0,0.0,0.0,39.47368421052642,0.0,0.0,0.0
846.9253947368403,431.84210526315906,0.0,0.0,0.0,0.0,846.9253947368403,431.84210526315906,0.0,2145.46328995426,0.0,0.0,846.9253947368403,0.0,0.0,908.6962499999981,643.6639473684197,0.0,60.52631578947358,39.47368421052642,2.858340637981638,1.9928529649832536,0.0,0.0,60.52631578947358,39.47368421052642,0.0,134.62249060756147,0.0,0.0,60.52631578947358,0.0,0.0,60.52631578947358,60.52631578947358,0.0,39.47368421052642,0.0,0.0,39.47368421052642,0.0,0.0,0.0
