Column1
23450.0
21116.854859595864
18899.446552814676
16796.944148700204
15446.170668953688
15440.751579518936
15184.67483109442
15172.028527087401
15101.788337924701
14992.424701561065
14880.85445362718
14591.019286717834
14466.780452936066
14347.943004371484
14257.943004371482
14207.888106924769
14184.54701314937
14144.519235371592
13999.829010856081
13987.82901085608
